nuts2_id,year,gdp_mio_eur,gdp_eur,gdp_pc,log_gdp_pc,gdp_pc_growth,gdp_pc_pps,log_gdp_pc_pps,gdp_pc_pps_growth,gdp_volume_index,gdp_pc_real,log_gdp_pc_real,gdp_pc_real_growth
FRJ2,2022,108014.3,1.080143e+11,34266.86547,10.44193415,3.948175605,30900,10.33851146,3.624779039,108.2,32729.94876,10.3960458,1.86572576
FRJ2,2023,117935.7,1.179357e+11,37176.14298,10.52342252,8.148837168,34000,10.4341158,9.560434071,110.7,33486.18602,10.41888828,2.28424733
FRK1,2000,,,,,,17600,9.775654181,,89.9,23782.82387,10.07671891,
FRK1,2001,,,,,,18300,9.814656339,3.90021578,90.3,23888.64288,10.08115843,0.4439518945
FRK1,2002,,,,,,18800,9.841612149,2.695580999,91.2,24126.73567,10.09107587,0.9917436657
FRK1,2003,,,,,,18700,9.836278803,-0.5333345975,91.9,24311.91895,10.098722,0.7646132281
FRK1,2004,,,,,,19300,9.867860375,3.158157205,94.6,25026.19731,10.12767845,2.89564467
FRK1,2005,,,,,,20300,9.918376165,5.051579014,95.6,25290.74485,10.13819379,1.0515344
FRK1,2006,,,,,,20900,9.947504438,2.912827292,97.1,25687.56616,10.15376235,1.556855524
FRK1,2007,,,,,,21800,9.989665249,4.216081082,99.5,26322.48026,10.17817862,2.441626887
FRK1,2008,,,,,,21500,9.975808214,-1.385703466,97,25661.1114,10.15273195,-2.544666566
FRK1,2009,,,,,,20800,9.942708266,-3.309994843,94.1,24893.92354,10.12237902,-3.035293191
FRK1,2010,,,,,,21000,9.952277717,0.9569451016,93.4,24708.74026,10.11491232,-0.7466701357
FRK1,2011,,,,,,22100,10.00333289,5.10551708,97.6,25819.83993,10.15889846,4.398614818
FRK1,2012,,,,,,21900,9.994241916,-0.9090971701,96.8,25608.2019,10.15066797,-0.8230499137
FRK1,2013,,,,,,22700,10.0301202,3.587828766,98.1,25952.1137,10.16400834,1.334037229
FRK1,2014,35087.7,3.50877e+10,,,,23000,10.04324949,1.312929144,99,26190.20649,10.17314082,0.9132483563
FRK1,2015,35872.9,3.58729e+10,,,,23500,10.0647557,2.150620522,100,26454.75403,10.18319116,1.005033585
FRK1,2016,36068.2,3.60682e+10,26454.75403,10.18319116,,23600,10.06900199,0.4246290881,100,26454.75403,10.18319116,0
FRK1,2017,37883.6,3.78836e+10,27770.72417,10.23173766,4.854649992,24800,10.11859893,4.959694114,104.4,27618.7632,10.22625065,4.305948946
FRK1,2018,38740.8,3.87408e+10,28308.20673,10.25090703,1.916937455,25400,10.14250445,2.390552085,105.6,27936.22025,10.23767934,1.142869582
FRK1,2019,39853.4,3.98534e+10,29081.81546,10.27786836,2.696132748,26800,10.19615717,5.365271349,107.3,28385.95107,10.25364962,1.597027836
FRK1,2020,38582.3,3.85823e+10,28175.67193,10.24621419,-3.165417247,26000,10.16585182,-3.03053495,100.8,26666.39206,10.19115933,-6.2490294
FRK1,2021,40854.5,4.08545e+10,29849.8466,10.30393498,5.772079295,27000,10.20359214,3.774032798,105.8,27989.12976,10.23957149,4.841216379
FRK1,2022,42104,4.2104e+10,30695.65344,10.33187634,2.794136199,27700,10.22918769,2.559554719,104.9,27751.03697,10.23102849,-0.8543004022
FRK1,2023,43763.7,4.37637e+10,31935.0757,10.37146024,3.95838946,29200,10.28192399,5.273629608,103.9,27486.48943,10.22144987,-0.9578617297
FRK2,2000,,,,,,21900,9.994241916,,81.2,26726.1762,10.19339875,
FRK2,2001,,,,,,22900,10.03889219,4.465027374,82.7,27219.88635,10.2117031,1.830435486
FRK2,2002,,,,,,23100,10.0475879,0.8695706968,82.5,27154.05833,10.20928179,-0.2421308689
FRK2,2003,,,,,,22900,10.03889219,-0.8695706968,83.3,27417.37041,10.21893205,0.9650255832
FRK2,2004,,,,,,23800,10.07744086,3.854867012,87.2,28701.0168,10.26468783,4.575578174
FRK2,2005,,,,,,25000,10.1266311,4.919024419,88.6,29161.81294,10.28061536,1.59275267
FRK2,2006,,,,,,26200,10.17351469,4.68835859,92.2,30346.71731,10.32044363,3.982827295
FRK2,2007,,,,,,27100,10.20728901,3.377431712,93.8,30873.34147,10.33764835,1.720472545
FRK2,2008,,,,,,27700,10.22918769,2.189868531,95.5,31432.87964,10.35560975,1.796139147
FRK2,2009,,,,,,26400,10.18111929,-4.806840304,92.1,30313.8033,10.31935844,-3.625130423
FRK2,2010,,,,,,27300,10.21464198,3.352269204,93.9,30906.25548,10.33871389,1.935544295
FRK2,2011,,,,,,28300,10.25061708,3.597510246,97.3,32025.33182,10.37428249,3.556860298
FRK2,2012,,,,,,27900,10.23638197,-1.423511582,97.1,31959.5038,10.37222487,-0.2057613895
FRK2,2013,,,,,,28500,10.25765937,2.127739845,97.6,32124.07385,10.37736099,0.5136118122
FRK2,2014,209348.9,2.093489e+11,,,,28800,10.26813067,1.047129987,98.8,32519.04197,10.3895811,1.222011133
FRK2,2015,214431.6,2.144316e+11,,,,29300,10.2853428,1.721212888,100,32914.01009,10.40165368,1.207258123
FRK2,2016,219584.5,2.195845e+11,33506.46228,10.4194936,,29800,10.30226367,1.692087749,101.8,33506.46228,10.4194936,1.783991813
FRK2,2017,225845.1,2.258451e+11,34301.42869,10.44294229,2.344868219,30500,10.32548196,2.32182901,104.1,34263.48451,10.44183547,2.23418715
FRK2,2018,234585.2,2.345852e+11,35404.15426,10.47458444,3.164215905,31600,10.3609124,3.543043698,106.9,35185.07679,10.46837732,2.654184241
FRK2,2019,241807.8,2.418078e+11,36239.20521,10.49789683,2.331238441,33300,10.41331268,5.240027639,108.9,35843.35699,10.48691353,1.853621191
FRK2,2020,233046.2,2.330462e+11,34734.78024,10.45549678,-4.240005227,31900,10.37036129,-4.29513872,101.9,33539.37629,10.42047544,-6.643808971
FRK2,2021,249752,2.49752e+11,37023.91481,10.51931933,6.382255276,33500,10.41930072,4.893942904,108.5,35711.70095,10.48323367,6.275823275
FRK2,2022,261244.9,2.612449e+11,38462.35048,10.55743513,3.811580301,34700,10.45449497,3.519424812,109,35876.271,10.48783138,0.4597709249
FRK2,2023,284847.3,2.848473e+11,41729.50935,10.63896382,8.152868368,38100,10.54796956,9.347459518,113.1,37225.74542,10.52475588,3.692450089
FRL0,2000,,,,,,19600,9.883284845,,80.2,24926.0312,10.12366797,
FRL0,2001,,,,,,20700,9.937888979,5.460413403,82.7,25703.02718,10.15436405,3.069608716
FRL0,2002,,,,,,21200,9.961756461,2.386748141,83.4,25920.58606,10.16279276,0.8428707335
FRL0,2003,,,,,,21100,9.957028319,-0.4728141196,85,26417.86349,10.18179571,1.900294713
FRL0,2004,,,,,,22000,9.998797732,4.176941288,88.6,27536.73771,10.22327631,4.148060112
FRL0,2005,,,,,,23400,10.0604913,6.169356901,91.4,28406.97321,10.25438993,3.111362085
FRL0,2006,,,,,,24200,10.09410791,3.36166108,94.3,29308.28855,10.28562564,3.123571118
FRL0,2007,,,,,,24900,10.12262308,2.851517031,95.4,29650.16679,10.29722303,1.159738881
FRL0,2008,,,,,,25000,10.1266311,0.4008021398,94.8,29463.68775,10.29091386,-0.6309169193
FRL0,2009,,,,,,24500,10.1064284,-2.020270732,93.2,28966.41032,10.27389217,-1.702168757
FRL0,2010,,,,,,25800,10.15812977,5.170137438,96.4,29960.96518,10.30765065,3.375847992
FRL0,2011,,,,,,26300,10.17732422,1.919444726,97.7,30365.00309,10.32104601,1.339535743
FRL0,2012,,,,,,26600,10.18866649,1.13422766,99.2,30831.20068,10.33628247,1.523645524
FRL0,2013,,,,,,26900,10.19988157,1.121507082,98.4,30582.56197,10.32818526,-0.8097210233
FRL0,2014,152309.3,1.523093e+11,,,,27200,10.21097225,1.109068669,99.2,30831.20068,10.33628247,0.8097210233
FRL0,2015,155267,1.55267e+11,,,,27600,10.22557105,1.459879942,100,31079.8394,10.34431464,0.8032171697
FRL0,2016,157017.2,1.570172e+11,31266.31843,10.35029671,,27900,10.23638197,1.08109161,100.6,31266.31843,10.35029671,0.5982071678
FRL0,2017,161282.8,1.612828e+11,32058.50257,10.37531772,2.502100924,28600,10.261162,2.4780029,102.7,31918.99506,10.37095657,2.065985927
FRL0,2018,165454.1,1.654541e+11,32744.82508,10.39650022,2.118249777,29300,10.2853428,2.41807982,104.2,32385.19265,10.38545658,1.450001238
FRL0,2019,169882.1,1.698821e+11,33434.11202,10.41733198,2.083175987,30700,10.33201793,4.667513857,105.7,32851.39024,10.39974934,1.429276356
FRL0,2020,162563.8,1.625638e+11,31883.59465,10.36984688,-4.748509343,29300,10.2853428,-4.667513857,98.1,30489.32245,10.32513182,-7.46175263
FRL0,2021,191719.3,1.917193e+11,37387.92552,10.52910308,15.9256202,33800,10.42821608,14.28732865,107.2,33317.58783,10.4138407,8.870888207
FRL0,2022,213859.5,2.138595e+11,41362.97771,10.6301415,10.10384172,37400,10.52942598,10.12099019,115.2,35803.97499,10.4858142,7.197349963
FRL0,2023,196216.8,1.962168e+11,37775.05131,10.53940415,-9.073735601,34600,10.45160896,-7.781702236,107.6,33441.90719,10.4175651,-6.824910053
FRM0,2000,,,,,,15800,9.667765219,,68,17856.36065,9.790115063,
FRM0,2001,,,,,,16700,9.723163998,5.539877939,70.8,18591.62256,9.830466358,4.035129552
FRM0,2002,,,,,,17000,9.740968623,1.780462463,71.4,18749.17868,9.838905227,0.8438868646
FRM0,2003,,,,,,16900,9.735068901,-0.5899722127,73.4,19274.36576,9.866531293,2.762606627
FRM0,2004,,,,,,17300,9.75846178,2.339287957,76.1,19983.36831,9.902655622,3.612432925
FRM0,2005,,,,,,18600,9.83091686,7.245507922,79.5,20876.18635,9.946364379,4.370875679
FRM0,2006,,,,,,19500,9.878169745,4.725288485,83.6,21952.81986,9.996650877,5.028649843
FRM0,2007,,,,,,19700,9.888373915,1.020417017,83.6,21952.81986,9.996650877,0
FRM0,2008,,,,,,21000,9.952277717,6.390380198,89.2,23423.34367,10.0614884,6.48375195
FRM0,2009,,,,,,21300,9.966462352,1.418463499,91.7,24079.82752,10.08912974,2.764133968
FRM0,2010,,,,,,21600,9.980448594,1.398624197,92,24158.60558,10.09239593,0.3266197787
FRM0,2011,,,,,,22500,10.02127059,4.082199452,96.1,25235.23909,10.13599667,4.360073893
FRM0,2012,,,,,,22300,10.01234196,-0.8928630744,96.1,25235.23909,10.13599667,0
FRM0,2013,,,,,,22700,10.0301202,1.777824602,97.1,25497.83263,10.14634873,1.035205932
FRM0,2014,8359.7,8359700000,,,,22900,10.03889219,0.8771986073,98,25734.16682,10.15557484,0.9226103373
FRM0,2015,8630.8,8630800000,,,,23400,10.0604913,2.15991118,100,26259.35389,10.17577754,2.020270732
FRM0,2016,8729.6,8729600000,26416.91002,10.18175962,,23400,10.0604913,0,100.6,26416.91002,10.18175962,0.5982071678
FRM0,2017,9037.3,9037300000,26982.00861,10.20292558,2.116596005,24000,10.08580911,2.531780798,103.5,27178.43128,10.21017897,2.841935504
FRM0,2018,9365.2,9365200000,27662.35224,10.22782764,2.490206767,24700,10.11455852,2.874941329,106.1,27861.17448,10.2349894,2.481043291
FRM0,2019,9611.4,9611400000,28232.28763,10.24822155,2.039391052,25900,10.16199825,4.743972507,107.5,28228.80544,10.2480982,1.310880195
FRM0,2020,9045.3,9045300000,26317.35142,10.17798375,-7.023780292,24100,10.08996712,-7.203112821,98.2,25786.68552,10.15761357,-9.048463221
FRM0,2021,10125.1,1.01251e+10,29128.84749,10.27948428,10.15005343,26300,10.17732422,8.735709869,110.9,29121.62347,10.27923625,12.1622679
FRM0,2022,10599.3,1.05993e+10,30173.70956,10.31472628,3.52419952,27300,10.21464198,3.731776301,113.8,29883.14473,10.30504988,2.581362734
FRM0,2023,10709.9,1.07099e+10,30231.23867,10.31663106,0.1904782013,27700,10.22918769,1.4545711,105.7,27756.13707,10.23121225,-7.383762882
FRY1,2000,,,,,,11700,9.367344121,,94.6,19215.7229,9.863484124,
FRY1,2001,,,,,,12600,9.441452093,7.410797215,97.4,19784.47579,9.892652858,2.916873459
FRY1,2002,,,,,,13100,9.480367509,3.891541625,97.9,19886.03881,9.897773197,0.5120338888
FRY1,2003,,,,,,13600,9.517825072,3.745756253,101.8,20678.23035,9.936836752,3.906355458
FRY1,2004,,,,,,13900,9.539644119,2.181904739,104,21125.10762,9.958217547,2.138079502
FRY1,2005,,,,,,15300,9.635608107,9.596398826,105.7,21470.42188,9.974431541,1.621399373
FRY1,2006,,,,,,16000,9.680344001,4.473589384,108.3,21998.54957,9.998731802,2.430026113
FRY1,2007,,,,,,16500,9.71111566,3.077165867,108.5,22039.17478,10.00057682,0.1845018974
FRY1,2008,,,,,,17100,9.746833742,3.57180826,110,22343.86383,10.01430701,1.373019281
FRY1,2009,,,,,,16200,9.692766521,-5.406722127,103.1,20942.29419,9.949526039,-6.478097477
FRY1,2010,,,,,,17100,9.746833742,5.406722127,103.2,20962.6068,9.950495501,0.09694620245
FRY1,2011,,,,,,17700,9.781319919,3.448617607,102.9,20901.66899,9.947584291,-0.2911210207
FRY1,2012,,,,,,17900,9.792555992,1.123607327,101.9,20698.54295,9.937818588,-0.9765702611
FRY1,2013,,,,,,18300,9.814656339,2.2100347,100.3,20373.54129,9.921992343,-1.582624526
FRY1,2014,8432.6,8432600000,,,,18800,9.841612149,2.695580999,100.5,20414.1665,9.923984375,0.1992032531
FRY1,2015,8586.8,8586800000,,,,19300,9.867860375,2.624822607,100,20312.60348,9.918996834,-0.4987541511
FRY1,2016,8705.3,8705300000,20251.66567,9.915992325,,19800,9.893437217,2.557684179,99.7,20251.66567,9.915992325,-0.300450902
FRY1,2017,8783.6,8783600000,20638.78831,9.934927512,1.893518724,18500,9.825526011,-6.791120562,98.1,19926.66402,9.899814014,-1.61783104
FRY1,2018,8996.4,8996400000,21333.95306,9.968055123,3.312761085,19200,9.862665558,3.713954695,97.4,19784.47579,9.892652858,-0.7161155923
FRY1,2019,9248.8,9248800000,22193.85306,10.00757064,3.95155178,20500,9.928180165,6.551460711,96.8,19662.60017,9.886473642,-0.6179216366
FRY1,2020,8859.8,8859800000,21330.41217,9.967889135,-3.968150566,19600,9.883284845,-4.489531991,90.9,18464.15657,9.823586649,-6.28869931
FRY1,2021,10014.3,1.00143e+10,24084.87898,10.08933949,12.14503594,21800,9.989665249,10.63804036,95.5,19398.53633,9.872952895,4.93662463
FRY1,2022,10860.1,1.08601e+10,26164.81756,10.17217095,8.28314518,23700,10.07323033,8.356507835,101.1,20536.04212,9.929936774,5.698387854
FRY1,2023,11225.4,1.12254e+10,27123.59947,10.20815946,3.598851099,25000,10.1266311,5.340077673,100.4,20393.8539,9.922988855,-0.6947918769
FRY2,2000,,,,,,12300,9.417354541,,86.5,20368.27236,9.921733693,
FRY2,2001,,,,,,13300,9.495519314,7.816477285,89.9,21168.87498,9.96028722,3.855352754
FRY2,2002,,,,,,13700,9.525151112,2.963179761,90.7,21357.25206,9.969146636,0.8859415644
FRY2,2003,,,,,,14000,9.546812609,2.166149678,93.2,21945.93045,9.996337001,2.719036457
FRY2,2004,,,,,,14500,9.581903928,3.509131981,95.9,22581.70312,10.02489526,2.85582602
FRY2,2005,,,,,,15700,9.661415991,7.951206293,98.5,23193.92865,10.05164583,2.675056629
FRY2,2006,,,,,,16400,9.705036614,4.362062248,100.7,23711.96563,10.07373508,2.208925155
FRY2,2007,,,,,,16900,9.735068901,3.00322871,100.9,23759.0599,10.07571921,0.1984127635
FRY2,2008,,,,,,17500,9.76995616,3.4887259,101.8,23970.98412,10.08459938,0.8880176757
FRY2,2009,,,,,,16900,9.735068901,-3.4887259,97.8,23029.0987,10.04451386,-4.008552708
FRY2,2010,,,,,,17800,9.786953736,5.188483537,99.2,23358.7586,10.05872729,1.421343725
FRY2,2011,,,,,,18500,9.825526011,3.857227479,101.2,23829.70131,10.07868804,1.996074256
FRY2,2012,,,,,,18700,9.836278803,1.075279178,100.4,23641.32422,10.07075149,-0.7936549596
FRY2,2013,,,,,,19200,9.862665558,2.638675517,98.7,23241.02292,10.05367423,-1.707726082
FRY2,2014,8523.2,8523200000,,,,19900,9.898475011,3.58094527,100.1,23570.68282,10.06775897,1.408473988
FRY2,2015,8685.9,8685900000,,,,20500,9.928180165,2.970515441,100,23547.13568,10.06675946,-0.09995003331
FRY2,2016,8643.4,8643400000,22958.45729,10.04144166,,20600,9.933046355,0.4866189651,97.5,22958.45729,10.04144166,-2.531780798
FRY2,2017,8766.5,8766500000,23528.29085,10.06595884,2.4517185,21100,9.957028319,2.398196469,97.4,22934.91015,10.04041549,-0.1026167355
FRY2,2018,8867.6,8867600000,24045.57694,10.08770635,2.174750561,21700,9.98506754,2.803922006,96.4,22699.4388,10.03009548,-1.032000903
FRY2,2019,8854.3,8854300000,24291.09924,10.09786528,1.015892808,22500,10.02127059,3.620304866,95,22369.7789,10.01546617,-1.462931002
FRY2,2020,8653.5,8653500000,23955.98311,10.08397339,-1.389188714,22100,10.00333289,-1.793770069,91.8,21616.27055,9.981201577,-3.426459397
FRY2,2021,9101.7,9101700000,25230.00757,10.13578934,5.181595311,22800,10.03451581,3.118292744,95.3,22440.4203,10.01861909,3.741751303
FRY2,2022,9773,9773000000,27070.59739,10.20620345,7.041410922,24700,10.11455852,8.004270767,100.6,23688.41849,10.07274154,5.412244701
FRY2,2023,10138,1.0138e+10,28223.67359,10.24791639,4.171294288,26200,10.17351469,5.895616713,101,23782.60704,10.0767098,0.3968259176
FRY3,2000,,,,,,10500,9.259130536,,66,9926.101566,9.202923088,
FRY3,2001,,,,,,11900,9.384293679,12.5163143,75.1,11294.70042,9.332088905,12.91658167
FRY3,2002,,,,,,12200,9.409191231,2.489755162,79,11881.24278,9.382716199,5.06272937
FRY3,2003,,,,,,11200,9.323669057,-8.552217344,76.1,11445.0959,9.345316611,-3.73995876
FRY3,2004,,,,,,11300,9.332558005,0.8888947417,79.9,12016.59871,9.394044199,4.87275879
FRY3,2005,,,,,,11800,9.37585481,4.329680575,82,12332.42922,9.419987594,2.594339449
FRY3,2006,,,,,,12300,9.417354541,4.149973091,86.3,12979.12978,9.471097945,5.111035083
FRY3,2007,,,,,,12200,9.409191231,-0.8163310639,85.2,12813.69475,9.45826978,-1.282816425
FRY3,2008,,,,,,12400,9.425451752,1.626052087,86.2,12964.09023,9.469938524,1.166874383
FRY3,2009,,,,,,12500,9.433483923,0.8032171697,88.1,13249.84164,9.491740879,2.180235527
FRY3,2010,,,,,,12900,9.46498259,3.149866706,90.9,13670.94898,9.523028348,3.128746824
FRY3,2011,,,,,,13300,9.495519314,3.053672386,95.5,14362.76818,9.572394594,4.93662463
FRY3,2012,,,,,,13700,9.525151112,2.963179761,100.1,15054.58738,9.619438033,4.704343883
FRY3,2013,,,,,,13900,9.539644119,1.44930073,101.7,15295.22014,9.635295649,1.585761673
FRY3,2014,3972.4,3972400000,,,,13800,9.532423871,-0.7220247973,100,15039.54783,9.618438532,-1.685711707
FRY3,2015,3999.5,3999500000,,,,13500,9.510444964,-2.197890672,100,15039.54783,9.618438532,0
FRY3,2016,4127.9,4127900000,15325.29924,9.637260287,,13700,9.525151112,1.470614739,101.9,15325.29924,9.637260287,1.882175424
FRY3,2017,4118,4118000000,15325.64198,9.637282651,0.002236428658,13500,9.510444964,-1.470614739,97.4,14648.51958,9.592094557,-4.516572958
FRY3,2018,4338.9,4338900000,15713.36482,9.662266891,2.498424046,14000,9.546812609,3.636764417,94.9,14272.53089,9.566092052,-2.600250503
FRY3,2019,4421.3,4421300000,15696.29151,9.661179754,-0.1087137513,14400,9.574983486,2.817087697,94.4,14197.33315,9.56080942,-0.5282632464
FRY3,2020,4276.3,4276300000,14997.56254,9.61564297,-4.553678428,13800,9.532423871,-4.255961442,89.7,13490.4744,9.509739115,-5.107030409
FRY3,2021,5118.2,5118200000,17857.21762,9.790163054,17.45200844,16100,9.686574551,15.41506798,107,16092.31618,9.686097181,17.63580654
FRY3,2022,5261.6,5261600000,18245.24416,9.811659731,2.149667684,16400,9.705036614,1.846206284,107.7,16197.59301,9.692617931,0.65207497
FRY3,2023,5195.2,5195200000,17907.69019,9.792985519,-1.86742119,16200,9.692766521,-1.227009259,104.5,15716.32748,9.662455418,-3.016251276
FRY4,2000,,,,,,12100,9.400960732,,70.9,14734.02989,9.597915056,
FRY4,2001,,,,,,13000,9.472704636,7.174390486,74.7,15523.72401,9.650124714,5.22096586
FRY4,2002,,,,,,13700,9.525151112,5.244647537,77.6,16126.38532,9.688212049,3.808733505
FRY4,2003,,,,,,13800,9.532423871,0.7272759329,80.9,16812.17233,9.729858446,4.164639688
FRY4,2004,,,,,,14400,9.574983486,4.255961442,85.1,17684.99215,9.780471658,5.061321151
FRY4,2005,,,,,,15500,9.648595303,7.361181734,88.6,18412.342,9.82077648,4.030482203
FRY4,2006,,,,,,16200,9.692766521,4.417121831,92.2,19160.47328,9.860604753,3.982827295
FRY4,2007,,,,,,17100,9.746833742,5.406722127,96.3,20012.51168,9.904112941,4.350818824
FRY4,2008,,,,,,17300,9.75846178,1.1628038,96.6,20074.85595,9.907223363,0.3110422414
FRY4,2009,,,,,,16600,9.717157974,-4.130380614,93.3,19389.06895,9.87246473,-3.475863337
FRY4,2010,,,,,,16700,9.723163998,0.600602406,91.5,19015.00331,9.852983594,-1.948113557
FRY4,2011,,,,,,17400,9.764225485,4.10614868,94,19534.53892,9.879939404,2.695580999
FRY4,2012,,,,,,17400,9.764225485,0,94,19534.53892,9.879939404,0
FRY4,2013,,,,,,17800,9.786953736,2.272825108,94.4,19617.66462,9.884185695,0.4246290881
FRY4,2014,17243.8,1.72438e+10,,,,18100,9.803667217,1.671348097,97,20157.98165,9.911355601,2.716990535
FRY4,2015,17749.5,1.77495e+10,,,,18600,9.83091686,2.724964245,100,20781.42438,9.941814808,3.045920748
FRY4,2016,18168.1,1.81681e+10,21300.95999,9.966507421,,19000,9.852194258,2.127739845,102.5,21300.95999,9.966507421,2.469261259
FRY4,2017,18708.1,1.87081e+10,21915.19096,9.994935326,2.842790578,19500,9.878169745,2.59754864,105.1,21841.27703,9.9915569,2.50494793
FRY4,2018,18969,1.8969e+10,22161.0564,10.00609181,1.115648486,19800,9.893437217,1.526747213,105.9,22007.52842,9.999139875,0.7582974724
FRY4,2019,19546.6,1.95466e+10,22696.67096,10.02997354,2.388172775,20900,9.947504438,5.406722127,108.6,22568.62688,10.02431603,2.517615489
FRY4,2020,19312.6,1.93126e+10,22376.29521,10.01575743,-1.421611109,20500,9.928180165,-1.932427283,104.7,21758.15133,9.98774374,-3.657228962
FRY4,2021,20703.4,2.07034e+10,23765.40624,10.07598628,6.022885475,21500,9.975808214,4.762804899,111.8,23233.63246,10.05335618,6.561244284
FRY4,2022,21977.7,2.19777e+10,24936.46097,10.12408631,4.81000245,22600,10.02570519,4.989697114,114.8,23857.07519,10.07983611,2.647992316
FRY4,2023,23164.5,2.31645e+10,26131.67308,10.17090339,4.681707842,24000,10.08580911,6.010392407,116.8,24272.70368,10.09710769,1.727158651
FRY5,2000,,,,,,,,,37.2,3259.247064,8.089251486,
FRY5,2001,,,,,,,,,39.1,3425.713984,8.139065191,4.981370571
FRY5,2002,,,,,,,,,40.2,3522.089569,8.16680972,2.774452863
FRY5,2003,,,,,,,,,44.5,3898.830493,8.268431914,10.16221935
FRY5,2004,,,,,,,,,49.4,4328.139919,8.372893149,10.4461235
FRY5,2005,,,,,,,,,54,4731.165093,8.461926771,8.903362237
FRY5,2006,,,,,,,,,60.6,5309.418605,8.577237618,11.53108465
FRY5,2007,,,,,,,,,63.2,5537.215442,8.619247026,4.200940808
FRY5,2008,,,,,,,,,71.6,6273.174457,8.744037798,12.47907728
FRY5,2009,,,,,,,,,70.8,6203.083122,8.732801725,-1.123607327
FRY5,2010,,,,,,,,,74.9,6562.301212,8.789096615,5.629488982
FRY5,2011,,,,,,,,,77,6746.290966,8.816748146,2.765153133
FRY5,2012,,,,,,,,,79.8,6991.610638,8.852466229,3.57180826
FRY5,2013,,,,,,,,,84.7,7420.920063,8.912058326,5.95920972
FRY5,2014,1858.6,1858600000,,,,7300,8.895629627,,91,7972.889324,8.983802231,7.174390486
FRY5,2015,2082.6,2082600000,,,,7800,8.961879013,6.624938554,100,8761.416839,9.07811291,9.431067947
