nuts2_id,year,country
EU28,2003,EU
EU28,2004,EU
EU28,2005,EU
EU28,2006,EU
EU28,2007,EU
EU28,2008,EU
EU28,2009,EU
EU28,2010,EU
EU28,2011,EU
EU28,2012,EU
EU28,2013,EU
EU28,2014,EU
EU28,2015,EU
EU28,2016,EU
EU28,2017,EU
EU28,2018,EU
EU28,2019,EU
EU28,2020,EU
EU28,2021,EU
EU28,2022,EU
EU28,2023,EU
EU28,2024,EU
EU28,2025,EU
FI19,1986,FI
FI19,1987,FI
FI19,1988,FI
FI19,1989,FI
FI19,1990,FI
FI19,1991,FI
FI19,1992,FI
FI19,1993,FI
FI19,1994,FI
FI19,1995,FI
FI19,1996,FI
FI19,1997,FI
FI19,1998,FI
FI19,1999,FI
FI19,2000,FI
FI19,2001,FI
FI19,2002,FI
FI19,2003,FI
FI19,2004,FI
FI19,2005,FI
FI19,2006,FI
FI19,2007,FI
FI19,2008,FI
FI19,2009,FI
FI19,2010,FI
FI19,2011,FI
FI19,2012,FI
FI19,2013,FI
FI19,2014,FI
FI19,2015,FI
FI19,2016,FI
FI19,2017,FI
FI19,2018,FI
FI19,2019,FI
FI19,2020,FI
FI19,2021,FI
FI19,2022,FI
FI19,2023,FI
FI19,2024,FI
FI19,2025,FI
FI1B,1986,FI
FI1B,1987,FI
FI1B,1988,FI
FI1B,1989,FI
FI1B,1990,FI
FI1B,1991,FI
FI1B,1992,FI
FI1B,1993,FI
FI1B,1994,FI
FI1B,1995,FI
FI1B,1996,FI
FI1B,1997,FI
FI1B,1998,FI
FI1B,1999,FI
FI1B,2000,FI
FI1B,2001,FI
FI1B,2002,FI
FI1B,2003,FI
FI1B,2004,FI
FI1B,2005,FI
FI1B,2006,FI
FI1B,2007,FI
FI1B,2008,FI
FI1B,2009,FI
FI1B,2010,FI
FI1B,2011,FI
FI1B,2012,FI
FI1B,2013,FI
FI1B,2014,FI
FI1B,2015,FI
FI1B,2016,FI
FI1B,2017,FI
FI1B,2018,FI
FI1B,2019,FI
FI1B,2020,FI
FI1B,2021,FI
FI1B,2022,FI
FI1B,2023,FI
FI1B,2024,FI
FI1B,2025,FI
FI1C,1986,FI
FI1C,1987,FI
FI1C,1988,FI
FI1C,1989,FI
FI1C,1990,FI
FI1C,1991,FI
FI1C,1992,FI
FI1C,1993,FI
FI1C,1994,FI
FI1C,1995,FI
FI1C,1996,FI
FI1C,1997,FI
FI1C,1998,FI
FI1C,1999,FI
FI1C,2000,FI
FI1C,2001,FI
FI1C,2002,FI
FI1C,2003,FI
FI1C,2004,FI
FI1C,2005,FI
FI1C,2006,FI
FI1C,2007,FI
FI1C,2008,FI
FI1C,2009,FI
FI1C,2010,FI
FI1C,2011,FI
FI1C,2012,FI
FI1C,2013,FI
FI1C,2014,FI
FI1C,2015,FI
FI1C,2016,FI
FI1C,2017,FI
FI1C,2018,FI
FI1C,2019,FI
FI1C,2020,FI
FI1C,2021,FI
FI1C,2022,FI
FI1C,2023,FI
FI1C,2024,FI
FI1C,2025,FI
FI1D,1986,FI
FI1D,1987,FI
FI1D,1988,FI
FI1D,1989,FI
FI1D,1990,FI
FI1D,1991,FI
FI1D,1992,FI
FI1D,1993,FI
FI1D,1994,FI
FI1D,1995,FI
FI1D,1996,FI
FI1D,1997,FI
FI1D,1998,FI
FI1D,1999,FI
FI1D,2000,FI
FI1D,2001,FI
FI1D,2002,FI
FI1D,2003,FI
FI1D,2004,FI
FI1D,2005,FI
FI1D,2006,FI
FI1D,2007,FI
FI1D,2008,FI
FI1D,2009,FI
FI1D,2010,FI
FI1D,2011,FI
FI1D,2012,FI
FI1D,2013,FI
FI1D,2014,FI
FI1D,2015,FI
FI1D,2016,FI
FI1D,2017,FI
FI1D,2018,FI
FI1D,2019,FI
FI1D,2020,FI
FI1D,2021,FI
FI1D,2022,FI
FI1D,2023,FI
FI1D,2024,FI
FI1D,2025,FI
FI20,1986,FI
FI20,1987,FI
FI20,1988,FI
FI20,1989,FI
FI20,1990,FI
FI20,1991,FI
FI20,1992,FI
FI20,1993,FI
FI20,1994,FI
FI20,1995,FI
FI20,1996,FI
FI20,1997,FI
FI20,1998,FI
FI20,1999,FI
FI20,2000,FI
FI20,2001,FI
FI20,2002,FI
FI20,2003,FI
FI20,2004,FI
FI20,2005,FI
FI20,2006,FI
FI20,2007,FI
FI20,2008,FI
FI20,2009,FI
FI20,2010,FI
FI20,2011,FI
FI20,2012,FI
FI20,2013,FI
FI20,2014,FI
FI20,2015,FI
FI20,2016,FI
FI20,2017,FI
FI20,2018,FI
FI20,2019,FI
FI20,2020,FI
FI20,2021,FI
FI20,2022,FI
FI20,2023,FI
FI20,2024,FI
FI20,2025,FI
FR10,1986,FR
FR10,1987,FR
FR10,1988,FR
FR10,1989,FR
FR10,1990,FR
FR10,1991,FR
FR10,1992,FR
FR10,1993,FR
FR10,1994,FR
FR10,1995,FR
FR10,1996,FR
FR10,1997,FR
FR10,1998,FR
FR10,1999,FR
FR10,2000,FR
FR10,2001,FR
FR10,2002,FR
FR10,2003,FR
FR10,2004,FR
FR10,2005,FR
FR10,2006,FR
FR10,2007,FR
FR10,2008,FR
FR10,2009,FR
FR10,2010,FR
FR10,2011,FR
FR10,2012,FR
FR10,2013,FR
FR10,2014,FR
FR10,2015,FR
FR10,2016,FR
FR10,2017,FR
FR10,2018,FR
FR10,2019,FR
FR10,2020,FR
FR10,2021,FR
FR10,2022,FR
FR10,2023,FR
FR10,2024,FR
FR10,2025,FR
FR21,1986,FR
FR21,1987,FR
FR21,1988,FR
FR21,1989,FR
FR21,1990,FR
FR21,1991,FR
FR21,1992,FR
FR21,1993,FR
FR21,1994,FR
FR21,1995,FR
FR21,1996,FR
FR21,1997,FR
FR21,1998,FR
FR21,1999,FR
FR21,2000,FR
FR21,2001,FR
FR21,2002,FR
FR21,2003,FR
FR21,2004,FR
FR21,2005,FR
FR21,2006,FR
FR21,2007,FR
FR21,2008,FR
FR21,2009,FR
FR21,2010,FR
FR21,2011,FR
FR21,2012,FR
FR21,2013,FR
FR21,2014,FR
FR21,2015,FR
FR21,2016,FR
FR21,2017,FR
FR21,2018,FR
FR21,2019,FR
FR21,2020,FR
FR21,2021,FR
FR21,2022,FR
FR21,2023,FR
FR21,2024,FR
FR21,2025,FR
FR22,1986,FR
FR22,1987,FR
FR22,1988,FR
FR22,1989,FR
FR22,1990,FR
FR22,1991,FR
FR22,1992,FR
FR22,1993,FR
FR22,1994,FR
FR22,1995,FR
FR22,1996,FR
FR22,1997,FR
FR22,1998,FR
FR22,1999,FR
FR22,2000,FR
FR22,2001,FR
FR22,2002,FR
FR22,2003,FR
FR22,2004,FR
FR22,2005,FR
FR22,2006,FR
FR22,2007,FR
FR22,2008,FR
FR22,2009,FR
FR22,2010,FR
FR22,2011,FR
FR22,2012,FR
FR22,2013,FR
FR22,2014,FR
FR22,2015,FR
FR22,2016,FR
FR22,2017,FR
FR22,2018,FR
FR22,2019,FR
FR22,2020,FR
FR22,2021,FR
FR22,2022,FR
FR22,2023,FR
FR22,2024,FR
FR22,2025,FR
FR23,1986,FR
FR23,1987,FR
FR23,1988,FR
FR23,1989,FR
FR23,1990,FR
FR23,1991,FR
FR23,1992,FR
FR23,1993,FR
FR23,1994,FR
FR23,1995,FR
FR23,1996,FR
FR23,1997,FR
FR23,1998,FR
FR23,1999,FR
FR23,2000,FR
FR23,2001,FR
FR23,2002,FR
FR23,2003,FR
FR23,2004,FR
FR23,2005,FR
FR23,2006,FR
FR23,2007,FR
FR23,2008,FR
FR23,2009,FR
FR23,2010,FR
FR23,2011,FR
FR23,2012,FR
FR23,2013,FR
FR23,2014,FR
FR23,2015,FR
FR23,2016,FR
FR23,2017,FR
FR23,2018,FR
FR23,2019,FR
FR23,2020,FR
FR23,2021,FR
FR23,2022,FR
FR23,2023,FR
FR23,2024,FR
FR23,2025,FR
FR24,1986,FR
FR24,1987,FR
FR24,1988,FR
FR24,1989,FR
FR24,1990,FR
FR24,1991,FR
FR24,1992,FR
FR24,1993,FR
FR24,1994,FR
FR24,1995,FR
FR24,1996,FR
FR24,1997,FR
FR24,1998,FR
FR24,1999,FR
FR24,2000,FR
FR24,2001,FR
FR24,2002,FR
FR24,2003,FR
FR24,2004,FR
FR24,2005,FR
FR24,2006,FR
FR24,2007,FR
FR24,2008,FR
FR24,2009,FR
FR24,2010,FR
FR24,2011,FR
FR24,2012,FR
FR24,2013,FR
FR24,2014,FR
FR24,2015,FR
FR24,2016,FR
FR24,2017,FR
FR24,2018,FR
FR24,2019,FR
FR24,2020,FR
FR24,2021,FR
FR24,2022,FR
FR24,2023,FR
FR24,2024,FR
FR24,2025,FR
FR25,1986,FR
FR25,1987,FR
FR25,1988,FR
FR25,1989,FR
FR25,1990,FR
FR25,1991,FR
FR25,1992,FR
FR25,1993,FR
FR25,1994,FR
FR25,1995,FR
FR25,1996,FR
FR25,1997,FR
FR25,1998,FR
FR25,1999,FR
FR25,2000,FR
FR25,2001,FR
FR25,2002,FR
FR25,2003,FR
FR25,2004,FR
FR25,2005,FR
FR25,2006,FR
FR25,2007,FR
FR25,2008,FR
FR25,2009,FR
FR25,2010,FR
FR25,2011,FR
FR25,2012,FR
FR25,2013,FR
FR25,2014,FR
FR25,2015,FR
FR25,2016,FR
FR25,2017,FR
FR25,2018,FR
FR25,2019,FR
FR25,2020,FR
FR25,2021,FR
FR25,2022,FR
FR25,2023,FR
FR25,2024,FR
FR25,2025,FR
FR26,1986,FR
FR26,1987,FR
FR26,1988,FR
FR26,1989,FR
FR26,1990,FR
FR26,1991,FR
FR26,1992,FR
FR26,1993,FR
FR26,1994,FR
FR26,1995,FR
FR26,1996,FR
FR26,1997,FR
FR26,1998,FR
FR26,1999,FR
FR26,2000,FR
FR26,2001,FR
FR26,2002,FR
FR26,2003,FR
FR26,2004,FR
FR26,2005,FR
FR26,2006,FR
FR26,2007,FR
FR26,2008,FR
FR26,2009,FR
FR26,2010,FR
FR26,2011,FR
FR26,2012,FR
FR26,2013,FR
FR26,2014,FR
FR26,2015,FR
FR26,2016,FR
FR26,2017,FR
FR26,2018,FR
FR26,2019,FR
FR26,2020,FR
FR26,2021,FR
FR26,2022,FR
FR26,2023,FR
FR26,2024,FR
FR26,2025,FR
FR30,1986,FR
FR30,1987,FR
FR30,1988,FR
FR30,1989,FR
FR30,1990,FR
FR30,1991,FR
FR30,1992,FR
FR30,1993,FR
FR30,1994,FR
FR30,1995,FR
FR30,1996,FR
FR30,1997,FR
FR30,1998,FR
FR30,1999,FR
FR30,2000,FR
FR30,2001,FR
FR30,2002,FR
FR30,2003,FR
FR30,2004,FR
FR30,2005,FR
FR30,2006,FR
FR30,2007,FR
FR30,2008,FR
FR30,2009,FR
FR30,2010,FR
FR30,2011,FR
FR30,2012,FR
FR30,2013,FR
FR30,2014,FR
FR30,2015,FR
FR30,2016,FR
FR30,2017,FR
FR30,2018,FR
FR30,2019,FR
FR30,2020,FR
FR30,2021,FR
FR30,2022,FR
FR30,2023,FR
FR30,2024,FR
FR30,2025,FR
FR41,1986,FR
FR41,1987,FR
FR41,1988,FR
FR41,1989,FR
FR41,1990,FR
FR41,1991,FR
FR41,1992,FR
FR41,1993,FR
FR41,1994,FR
FR41,1995,FR
FR41,1996,FR
FR41,1997,FR
FR41,1998,FR
FR41,1999,FR
FR41,2000,FR
FR41,2001,FR
FR41,2002,FR
FR41,2003,FR
FR41,2004,FR
FR41,2005,FR
FR41,2006,FR
FR41,2007,FR
FR41,2008,FR
FR41,2009,FR
FR41,2010,FR
FR41,2011,FR
FR41,2012,FR
FR41,2013,FR
FR41,2014,FR
FR41,2015,FR
FR41,2016,FR
FR41,2017,FR
FR41,2018,FR
FR41,2019,FR
FR41,2020,FR
FR41,2021,FR
FR41,2022,FR
FR41,2023,FR
FR41,2024,FR
FR41,2025,FR
FR42,1986,FR
FR42,1987,FR
FR42,1988,FR
FR42,1989,FR
FR42,1990,FR
FR42,1991,FR
FR42,1992,FR
FR42,1993,FR
FR42,1994,FR
FR42,1995,FR
FR42,1996,FR
FR42,1997,FR
FR42,1998,FR
FR42,1999,FR
FR42,2000,FR
FR42,2001,FR
FR42,2002,FR
FR42,2003,FR
FR42,2004,FR
FR42,2005,FR
FR42,2006,FR
FR42,2007,FR
FR42,2008,FR
FR42,2009,FR
FR42,2010,FR
FR42,2011,FR
FR42,2012,FR
FR42,2013,FR
FR42,2014,FR
FR42,2015,FR
FR42,2016,FR
FR42,2017,FR
FR42,2018,FR
FR42,2019,FR
FR42,2020,FR
FR42,2021,FR
FR42,2022,FR
FR42,2023,FR
FR42,2024,FR
FR42,2025,FR
FR43,1986,FR
FR43,1987,FR
FR43,1988,FR
FR43,1989,FR
FR43,1990,FR
FR43,1991,FR
FR43,1992,FR
FR43,1993,FR
FR43,1994,FR
FR43,1995,FR
FR43,1996,FR
FR43,1997,FR
FR43,1998,FR
FR43,1999,FR
FR43,2000,FR
FR43,2001,FR
FR43,2002,FR
FR43,2003,FR
FR43,2004,FR
FR43,2005,FR
FR43,2006,FR
FR43,2007,FR
FR43,2008,FR
FR43,2009,FR
FR43,2010,FR
FR43,2011,FR
FR43,2012,FR
FR43,2013,FR
FR43,2014,FR
FR43,2015,FR
FR43,2016,FR
FR43,2017,FR
FR43,2018,FR
FR43,2019,FR
FR43,2020,FR
FR43,2021,FR
FR43,2022,FR
FR43,2023,FR
FR43,2024,FR
FR43,2025,FR
FR51,1986,FR
FR51,1987,FR
FR51,1988,FR
FR51,1989,FR
FR51,1990,FR
FR51,1991,FR
FR51,1992,FR
FR51,1993,FR
FR51,1994,FR
FR51,1995,FR
FR51,1996,FR
FR51,1997,FR
FR51,1998,FR
FR51,1999,FR
FR51,2000,FR
FR51,2001,FR
FR51,2002,FR
FR51,2003,FR
FR51,2004,FR
FR51,2005,FR
FR51,2006,FR
FR51,2007,FR
FR51,2008,FR
FR51,2009,FR
FR51,2010,FR
FR51,2011,FR
FR51,2012,FR
FR51,2013,FR
FR51,2014,FR
FR51,2015,FR
FR51,2016,FR
FR51,2017,FR
FR51,2018,FR
FR51,2019,FR
FR51,2020,FR
FR51,2021,FR
FR51,2022,FR
FR51,2023,FR
FR51,2024,FR
FR51,2025,FR
FR52,1986,FR
FR52,1987,FR
FR52,1988,FR
FR52,1989,FR
FR52,1990,FR
FR52,1991,FR
FR52,1992,FR
FR52,1993,FR
FR52,1994,FR
FR52,1995,FR
FR52,1996,FR
FR52,1997,FR
FR52,1998,FR
FR52,1999,FR
FR52,2000,FR
FR52,2001,FR
FR52,2002,FR
FR52,2003,FR
FR52,2004,FR
FR52,2005,FR
FR52,2006,FR
FR52,2007,FR
FR52,2008,FR
FR52,2009,FR
FR52,2010,FR
FR52,2011,FR
FR52,2012,FR
FR52,2013,FR
FR52,2014,FR
FR52,2015,FR
FR52,2016,FR
FR52,2017,FR
FR52,2018,FR
FR52,2019,FR
FR52,2020,FR
FR52,2021,FR
FR52,2022,FR
FR52,2023,FR
FR52,2024,FR
FR52,2025,FR
FR53,1986,FR
FR53,1987,FR
FR53,1988,FR
FR53,1989,FR
FR53,1990,FR
FR53,1991,FR
FR53,1992,FR
FR53,1993,FR
FR53,1994,FR
FR53,1995,FR
FR53,1996,FR
FR53,1997,FR
FR53,1998,FR
FR53,1999,FR
FR53,2000,FR
FR53,2001,FR
FR53,2002,FR
FR53,2003,FR
FR53,2004,FR
FR53,2005,FR
FR53,2006,FR
FR53,2007,FR
FR53,2008,FR
FR53,2009,FR
FR53,2010,FR
FR53,2011,FR
FR53,2012,FR
FR53,2013,FR
FR53,2014,FR
FR53,2015,FR
FR53,2016,FR
FR53,2017,FR
FR53,2018,FR
FR53,2019,FR
FR53,2020,FR
FR53,2021,FR
FR53,2022,FR
FR53,2023,FR
FR53,2024,FR
FR53,2025,FR
FR61,1986,FR
FR61,1987,FR
FR61,1988,FR
FR61,1989,FR
FR61,1990,FR
FR61,1991,FR
FR61,1992,FR
FR61,1993,FR
FR61,1994,FR
FR61,1995,FR
FR61,1996,FR
FR61,1997,FR
FR61,1998,FR
FR61,1999,FR
FR61,2000,FR
FR61,2001,FR
FR61,2002,FR
FR61,2003,FR
FR61,2004,FR
FR61,2005,FR
FR61,2006,FR
FR61,2007,FR
FR61,2008,FR
FR61,2009,FR
FR61,2010,FR
FR61,2011,FR
FR61,2012,FR
FR61,2013,FR
FR61,2014,FR
FR61,2015,FR
FR61,2016,FR
FR61,2017,FR
FR61,2018,FR
FR61,2019,FR
FR61,2020,FR
FR61,2021,FR
FR61,2022,FR
FR61,2023,FR
FR61,2024,FR
FR61,2025,FR
FR62,1986,FR
FR62,1987,FR
FR62,1988,FR
FR62,1989,FR
FR62,1990,FR
FR62,1991,FR
FR62,1992,FR
FR62,1993,FR
FR62,1994,FR
FR62,1995,FR
FR62,1996,FR
FR62,1997,FR
FR62,1998,FR
FR62,1999,FR
FR62,2000,FR
FR62,2001,FR
FR62,2002,FR
FR62,2003,FR
FR62,2004,FR
FR62,2005,FR
FR62,2006,FR
FR62,2007,FR
FR62,2008,FR
FR62,2009,FR
FR62,2010,FR
FR62,2011,FR
FR62,2012,FR
FR62,2013,FR
FR62,2014,FR
FR62,2015,FR
FR62,2016,FR
FR62,2017,FR
FR62,2018,FR
FR62,2019,FR
FR62,2020,FR
FR62,2021,FR
FR62,2022,FR
FR62,2023,FR
FR62,2024,FR
FR62,2025,FR
FR63,1986,FR
FR63,1987,FR
FR63,1988,FR
FR63,1989,FR
FR63,1990,FR
FR63,1991,FR
FR63,1992,FR
FR63,1993,FR
FR63,1994,FR
FR63,1995,FR
FR63,1996,FR
FR63,1997,FR
FR63,1998,FR
FR63,1999,FR
FR63,2000,FR
FR63,2001,FR
FR63,2002,FR
FR63,2003,FR
FR63,2004,FR
FR63,2005,FR
FR63,2006,FR
FR63,2007,FR
FR63,2008,FR
FR63,2009,FR
FR63,2010,FR
FR63,2011,FR
FR63,2012,FR
FR63,2013,FR
FR63,2014,FR
FR63,2015,FR
FR63,2016,FR
FR63,2017,FR
FR63,2018,FR
FR63,2019,FR
FR63,2020,FR
FR63,2021,FR
FR63,2022,FR
FR63,2023,FR
FR63,2024,FR
FR63,2025,FR
FR71,1986,FR
FR71,1987,FR
FR71,1988,FR
FR71,1989,FR
FR71,1990,FR
FR71,1991,FR
FR71,1992,FR
FR71,1993,FR
FR71,1994,FR
FR71,1995,FR
FR71,1996,FR
FR71,1997,FR
FR71,1998,FR
FR71,1999,FR
FR71,2000,FR
FR71,2001,FR
FR71,2002,FR
FR71,2003,FR
FR71,2004,FR
FR71,2005,FR
FR71,2006,FR
FR71,2007,FR
FR71,2008,FR
FR71,2009,FR
FR71,2010,FR
FR71,2011,FR
FR71,2012,FR
FR71,2013,FR
FR71,2014,FR
FR71,2015,FR
FR71,2016,FR
FR71,2017,FR
FR71,2018,FR
FR71,2019,FR
FR71,2020,FR
FR71,2021,FR
FR71,2022,FR
FR71,2023,FR
FR71,2024,FR
FR71,2025,FR
FR72,1986,FR
FR72,1987,FR
FR72,1988,FR
FR72,1989,FR
FR72,1990,FR
FR72,1991,FR
FR72,1992,FR
FR72,1993,FR
FR72,1994,FR
FR72,1995,FR
FR72,1996,FR
FR72,1997,FR
FR72,1998,FR
FR72,1999,FR
FR72,2000,FR
FR72,2001,FR
FR72,2002,FR
FR72,2003,FR
FR72,2004,FR
FR72,2005,FR
FR72,2006,FR
FR72,2007,FR
FR72,2008,FR
FR72,2009,FR
FR72,2010,FR
FR72,2011,FR
FR72,2012,FR
FR72,2013,FR
FR72,2014,FR
FR72,2015,FR
FR72,2016,FR
FR72,2017,FR
FR72,2018,FR
FR72,2019,FR
FR72,2020,FR
FR72,2021,FR
FR72,2022,FR
FR72,2023,FR
FR72,2024,FR
FR72,2025,FR
FR81,1986,FR
FR81,1987,FR
FR81,1988,FR
FR81,1989,FR
FR81,1990,FR
FR81,1991,FR
FR81,1992,FR
FR81,1993,FR
FR81,1994,FR
FR81,1995,FR
FR81,1996,FR
FR81,1997,FR
FR81,1998,FR
FR81,1999,FR
FR81,2000,FR
FR81,2001,FR
FR81,2002,FR
FR81,2003,FR
FR81,2004,FR
FR81,2005,FR
FR81,2006,FR
FR81,2007,FR
FR81,2008,FR
FR81,2009,FR
FR81,2010,FR
FR81,2011,FR
FR81,2012,FR
FR81,2013,FR
FR81,2014,FR
FR81,2015,FR
FR81,2016,FR
FR81,2017,FR
FR81,2018,FR
FR81,2019,FR
FR81,2020,FR
FR81,2021,FR
FR81,2022,FR
FR81,2023,FR
FR81,2024,FR
FR81,2025,FR
FR82,1986,FR
FR82,1987,FR
FR82,1988,FR
FR82,1989,FR
FR82,1990,FR
FR82,1991,FR
FR82,1992,FR
FR82,1993,FR
FR82,1994,FR
FR82,1995,FR
FR82,1996,FR
FR82,1997,FR
FR82,1998,FR
FR82,1999,FR
FR82,2000,FR
FR82,2001,FR
FR82,2002,FR
FR82,2003,FR
FR82,2004,FR
FR82,2005,FR
FR82,2006,FR
FR82,2007,FR
FR82,2008,FR
FR82,2009,FR
FR82,2010,FR
FR82,2011,FR
FR82,2012,FR
FR82,2013,FR
FR82,2014,FR
FR82,2015,FR
FR82,2016,FR
FR82,2017,FR
FR82,2018,FR
FR82,2019,FR
FR82,2020,FR
FR82,2021,FR
FR82,2022,FR
FR82,2023,FR
FR82,2024,FR
FR82,2025,FR
FR83,1986,FR
FR83,1987,FR
FR83,1988,FR
FR83,1989,FR
FR83,1990,FR
FR83,1991,FR
FR83,1992,FR
FR83,1993,FR
FR83,1994,FR
FR83,1995,FR
FR83,1996,FR
FR83,1997,FR
FR83,1998,FR
FR83,1999,FR
FR83,2000,FR
FR83,2001,FR
FR83,2002,FR
FR83,2003,FR
FR83,2004,FR
FR83,2005,FR
FR83,2006,FR
FR83,2007,FR
FR83,2008,FR
FR83,2009,FR
FR83,2010,FR
FR83,2011,FR
FR83,2012,FR
FR83,2013,FR
FR83,2014,FR
FR83,2015,FR
FR83,2016,FR
FR83,2017,FR
FR83,2018,FR
FR83,2019,FR
FR83,2020,FR
FR83,2021,FR
FR83,2022,FR
FR83,2023,FR
FR83,2024,FR
FR83,2025,FR
FR91,1986,FR
FR91,1987,FR
FR91,1988,FR
FR91,1989,FR
FR91,1990,FR
FR91,1991,FR
FR91,1992,FR
FR91,1993,FR
FR91,1994,FR
FR91,1995,FR
FR91,1996,FR
FR91,1997,FR
FR91,1998,FR
FR91,1999,FR
FR91,2000,FR
FR91,2001,FR
FR91,2002,FR
FR91,2003,FR
FR91,2004,FR
FR91,2005,FR
FR91,2006,FR
FR91,2007,FR
FR91,2008,FR
FR91,2009,FR
FR91,2010,FR
FR91,2011,FR
FR91,2012,FR
FR91,2013,FR
FR91,2014,FR
FR91,2015,FR
FR91,2016,FR
FR91,2017,FR
FR91,2018,FR
FR91,2019,FR
FR91,2020,FR
FR91,2021,FR
FR91,2022,FR
FR91,2023,FR
FR91,2024,FR
FR91,2025,FR
FR92,1986,FR
FR92,1987,FR
FR92,1988,FR
FR92,1989,FR
FR92,1990,FR
FR92,1991,FR
FR92,1992,FR
FR92,1993,FR
FR92,1994,FR
FR92,1995,FR
FR92,1996,FR
FR92,1997,FR
FR92,1998,FR
FR92,1999,FR
FR92,2000,FR
FR92,2001,FR
FR92,2002,FR
FR92,2003,FR
FR92,2004,FR
FR92,2005,FR
FR92,2006,FR
FR92,2007,FR
FR92,2008,FR
FR92,2009,FR
FR92,2010,FR
FR92,2011,FR
FR92,2012,FR
FR92,2013,FR
FR92,2014,FR
FR92,2015,FR
FR92,2016,FR
FR92,2017,FR
FR92,2018,FR
FR92,2019,FR
FR92,2020,FR
FR92,2021,FR
FR92,2022,FR
FR92,2023,FR
FR92,2024,FR
FR92,2025,FR
FR93,1986,FR
FR93,1987,FR
FR93,1988,FR
FR93,1989,FR
FR93,1990,FR
FR93,1991,FR
FR93,1992,FR
FR93,1993,FR
FR93,1994,FR
FR93,1995,FR
FR93,1996,FR
FR93,1997,FR
FR93,1998,FR
FR93,1999,FR
FR93,2000,FR
FR93,2001,FR
FR93,2002,FR
FR93,2003,FR
FR93,2004,FR
FR93,2005,FR
FR93,2006,FR
FR93,2007,FR
FR93,2008,FR
FR93,2009,FR
FR93,2010,FR
FR93,2011,FR
FR93,2012,FR
FR93,2013,FR
FR93,2014,FR
FR93,2015,FR
FR93,2016,FR
FR93,2017,FR
FR93,2018,FR
FR93,2019,FR
FR93,2020,FR
FR93,2021,FR
FR93,2022,FR
FR93,2023,FR
FR93,2024,FR
FR93,2025,FR
FR94,1986,FR
FR94,1987,FR
FR94,1988,FR
FR94,1989,FR
FR94,1990,FR
FR94,1991,FR
FR94,1992,FR
FR94,1993,FR
FR94,1994,FR
FR94,1995,FR
FR94,1996,FR
FR94,1997,FR
FR94,1998,FR
FR94,1999,FR
FR94,2000,FR
FR94,2001,FR
FR94,2002,FR
FR94,2003,FR
FR94,2004,FR
FR94,2005,FR
FR94,2006,FR
FR94,2007,FR
FR94,2008,FR
FR94,2009,FR
FR94,2010,FR
FR94,2011,FR
FR94,2012,FR
FR94,2013,FR
FR94,2014,FR
FR94,2015,FR
FR94,2016,FR
FR94,2017,FR
FR94,2018,FR
FR94,2019,FR
FR94,2020,FR
FR94,2021,FR
FR94,2022,FR
FR94,2023,FR
FR94,2024,FR
FR94,2025,FR
FRB0,1986,FR
FRB0,1987,FR
FRB0,1988,FR
FRB0,1989,FR
FRB0,1990,FR
FRB0,1991,FR
FRB0,1992,FR
FRB0,1993,FR
FRB0,1994,FR
FRB0,1995,FR
FRB0,1996,FR
FRB0,1997,FR
FRB0,1998,FR
FRB0,1999,FR
FRB0,2000,FR
FRB0,2001,FR
FRB0,2002,FR
FRB0,2003,FR
FRB0,2004,FR
FRB0,2005,FR
FRB0,2006,FR
FRB0,2007,FR
FRB0,2008,FR
FRB0,2009,FR
FRB0,2010,FR
FRB0,2011,FR
FRB0,2012,FR
FRB0,2013,FR
FRB0,2014,FR
FRB0,2015,FR
FRB0,2016,FR
FRB0,2017,FR
FRB0,2018,FR
FRB0,2019,FR
FRB0,2020,FR
FRB0,2021,FR
FRB0,2022,FR
FRB0,2023,FR
FRB0,2024,FR
FRB0,2025,FR
FRC1,1986,FR
FRC1,1987,FR
FRC1,1988,FR
FRC1,1989,FR
FRC1,1990,FR
FRC1,1991,FR
FRC1,1992,FR
FRC1,1993,FR
FRC1,1994,FR
FRC1,1995,FR
FRC1,1996,FR
FRC1,1997,FR
FRC1,1998,FR
FRC1,1999,FR
FRC1,2000,FR
FRC1,2001,FR
FRC1,2002,FR
FRC1,2003,FR
FRC1,2004,FR
FRC1,2005,FR
FRC1,2006,FR
FRC1,2007,FR
FRC1,2008,FR
FRC1,2009,FR
FRC1,2010,FR
FRC1,2011,FR
FRC1,2012,FR
FRC1,2013,FR
FRC1,2014,FR
FRC1,2015,FR
FRC1,2016,FR
FRC1,2017,FR
FRC1,2018,FR
FRC1,2019,FR
FRC1,2020,FR
FRC1,2021,FR
FRC1,2022,FR
FRC1,2023,FR
FRC1,2024,FR
FRC1,2025,FR
FRC2,1986,FR
FRC2,1987,FR
FRC2,1988,FR
FRC2,1989,FR
FRC2,1990,FR
FRC2,1991,FR
FRC2,1992,FR
FRC2,1993,FR
FRC2,1994,FR
FRC2,1995,FR
FRC2,1996,FR
FRC2,1997,FR
FRC2,1998,FR
FRC2,1999,FR
FRC2,2000,FR
FRC2,2001,FR
FRC2,2002,FR
FRC2,2003,FR
FRC2,2004,FR
FRC2,2005,FR
FRC2,2006,FR
FRC2,2007,FR
FRC2,2008,FR
FRC2,2009,FR
FRC2,2010,FR
FRC2,2011,FR
FRC2,2012,FR
FRC2,2013,FR
FRC2,2014,FR
FRC2,2015,FR
FRC2,2016,FR
FRC2,2017,FR
