nuts2_id,year,population,erdf_eur,erdf_eur_pc,erdf_eur_pc_l1,erdf_eur_pc_l2,erdf_eur_pc_l3
BE31,2013,,11915263,,,,
BE31,2014,,23436502,,,,
BE31,2015,,9409052,,,,
BE31,2016,397745,371958,0.935167004,,,
BE31,2017,399735,938662,2.34821069,0.935167004,,
BE31,2018,401508,1487468,3.704703269,2.34821069,0.935167004,
BE31,2019,404270,16109582,39.8485715,3.704703269,2.34821069,0.935167004
BE31,2020,406794,1360822,3.345236164,39.8485715,3.704703269,2.34821069
BE31,2021,408325,2389178,5.851167575,3.345236164,39.8485715,3.704703269
BE31,2022,410619,1878269,4.574237919,5.851167575,3.345236164,39.8485715
BE31,2023,413959,0,0,4.574237919,5.851167575,3.345236164
BE31,2024,415265,0,0,0,4.574237919,5.851167575
BE31,2025,416504,0,0,0,0,4.574237919
BE32,1986,,0,,,,
BE32,1987,,0,,,,
BE32,1988,,0,,,,
BE32,1989,,0,,,,
BE32,1990,,4929065,,,,
BE32,1991,,3588,,,,
BE32,1992,,17168147,,,,
BE32,1993,,14632234,,,,
BE32,1994,,45036647,,,,
BE32,1995,,34444000,,,,
BE32,1996,,61066971,,,,
BE32,1997,,58512893,,,,
BE32,1998,,88663597,,,,
BE32,1999,,127157631,,,,
BE32,2000,,89323047,,,,
BE32,2001,,37265340,,,,
BE32,2002,,123222082,,,,
BE32,2003,,19801112,,,,
BE32,2004,,64620516,,,,
BE32,2005,,78180536,,,,
BE32,2006,,54405052,,,,
BE32,2007,,56062595,,,,
BE32,2008,,68497827,,,,
BE32,2009,,65694864,,,,
BE32,2010,,45073526,,,,
BE32,2011,,5143488,,,,
BE32,2012,,93539873,,,,
BE32,2013,,99864627,,,,
BE32,2014,,112689368,,,,
BE32,2015,,1849576,,,,
BE32,2016,1341267,0,0,,,
BE32,2017,1342053,6734318,5.017922541,0,,
BE32,2018,1343756,17072309,12.70491741,5.017922541,0,
BE32,2019,1346082,66445846,49.36240586,12.70491741,5.017922541,0
BE32,2020,1350295,7219851,5.346869388,49.36240586,12.70491741,5.017922541
BE32,2021,1349861,50692504,37.55386962,5.346869388,49.36240586,12.70491741
BE32,2022,1354667,39618122,29.24565373,37.55386962,5.346869388,49.36240586
BE32,2023,1361026,0,0,29.24565373,37.55386962,5.346869388
BE32,2024,1364549,0,0,0,29.24565373,37.55386962
BE32,2025,1369741,0,0,0,0,29.24565373
BE33,1986,,0,,,,
BE33,1987,,0,,,,
BE33,1988,,0,,,,
BE33,1989,,0,,,,
BE33,1990,,6115375,,,,
BE33,1991,,451623,,,,
BE33,1992,,20296937,,,,
BE33,1993,,6615463,,,,
BE33,1994,,12955005,,,,
BE33,1995,,16311311,,,,
BE33,1996,,16408829,,,,
BE33,1997,,52210225,,,,
BE33,1998,,8735920,,,,
BE33,1999,,4213215,,,,
BE33,2000,,66684072,,,,
BE33,2001,,263849,,,,
BE33,2002,,11557371,,,,
BE33,2003,,13020045,,,,
BE33,2004,,12348803,,,,
BE33,2005,,17838573,,,,
BE33,2006,,15029094,,,,
BE33,2007,,13417368,,,,
BE33,2008,,14714222,,,,
BE33,2009,,7697722,,,,
BE33,2010,,17718477,,,,
BE33,2011,,185921,,,,
BE33,2012,,7807110,,,,
BE33,2013,,12831927,,,,
BE33,2014,,23436500,,,,
BE33,2015,,10494768,,,,
BE33,2016,1103490,0,0,,,
BE33,2017,1106039,5550018,5.017922514,0,,
BE33,2018,1108371,14086415,12.70911545,5.017922514,0,
BE33,2019,1110068,36268492,32.67231557,12.70911545,5.017922514,0
BE33,2020,1113943,5976224,5.364928008,32.67231557,12.70911545,5.017922514
BE33,2021,1113324,41795123,37.54084435,5.364928008,32.67231557,12.70911545
BE33,2022,1116087,32512916,29.1311663,37.54084435,5.364928008,32.67231557
BE33,2023,1122360,0,0,29.1311663,37.54084435,5.364928008
BE33,2024,1126993,0,0,0,29.1311663,37.54084435
BE33,2025,1131687,0,0,0,0,29.1311663
BE34,1986,,0,,,,
BE34,1987,,0,,,,
BE34,1988,,0,,,,
BE34,1989,,0,,,,
BE34,1990,,598000,,,,
BE34,1991,,646,,,,
BE34,1992,,1821368,,,,
BE34,1993,,485086,,,,
BE34,1994,,148006,,,,
BE34,1995,,779207,,,,
BE34,1996,,370886,,,,
BE34,1997,,394921,,,,
BE34,1998,,1301453,,,,
BE34,1999,,568677,,,,
BE34,2000,,316278,,,,
BE34,2001,,265123,,,,
BE34,2002,,3862695,,,,
BE34,2003,,4707491,,,,
BE34,2004,,9769814,,,,
BE34,2005,,6595181,,,,
BE34,2006,,7708243,,,,
BE34,2007,,7873828,,,,
BE34,2008,,10777764,,,,
BE34,2009,,7697723,,,,
BE34,2010,,8871177,,,,
BE34,2011,,185921,,,,
BE34,2012,,5637845,,,,
BE34,2013,,12789550,,,,
BE34,2014,,23436500,,,,
BE34,2015,,10072045,,,,
BE34,2016,283257,0,0,,,
BE34,2017,284617,1428186,5.017922331,0,,
BE34,2018,285010,3621188,12.705477,5.017922331,0,
BE34,2019,286685,9388573,32.74874165,12.705477,5.017922331,0
BE34,2020,289606,1650085,5.697689274,32.74874165,12.705477,5.017922331
BE34,2021,291730,11078792,37.97618346,5.697689274,32.74874165,12.705477
BE34,2022,294400,8756984,29.74519022,37.97618346,5.697689274,32.74874165
BE34,2023,297654,0,0,29.74519022,37.97618346,5.697689274
BE34,2024,298691,0,0,0,29.74519022,37.97618346
BE34,2025,299812,0,0,0,0,29.74519022
BE35,1986,,0,,,,
BE35,1987,,0,,,,
BE35,1988,,0,,,,
BE35,1989,,0,,,,
BE35,1990,,0,,,,
BE35,1991,,1179,,,,
BE35,1992,,309406,,,,
BE35,1993,,448620,,,,
BE35,1994,,270038,,,,
BE35,1995,,679082,,,,
BE35,1996,,50480,,,,
BE35,1997,,716465,,,,
BE35,1998,,1308536,,,,
BE35,1999,,868375,,,,
BE35,2000,,573764,,,,
BE35,2001,,572432,,,,
BE35,2002,,2370218,,,,
BE35,2003,,4074296,,,,
BE35,2004,,4157446,,,,
BE35,2005,,7154850,,,,
BE35,2006,,5427209,,,,
BE35,2007,,4832846,,,,
BE35,2008,,8004415,,,,
BE35,2009,,9124624,,,,
BE35,2010,,9095148,,,,
BE35,2011,,185921,,,,
BE35,2012,,6375362,,,,
BE35,2013,,12191379,,,,
BE35,2014,,23436502,,,,
BE35,2015,,9736087,,,,
BE35,2016,492074,0,0,,,
BE35,2017,494127,2479491,5.017922518,0,,
BE35,2018,495158,6292966,12.70900601,5.017922518,0,
BE35,2019,496891,16251824,32.70702025,12.70900601,5.017922518,0
BE35,2020,499433,2719946,5.446067841,32.70702025,12.70900601,5.017922518
BE35,2021,500489,18862900,37.68894022,5.446067841,32.70702025,12.70900601
BE35,2022,503408,14813260,29.42595271,37.68894022,5.446067841,32.70702025
BE35,2023,506650,0,0,29.42595271,37.68894022,5.446067841
BE35,2024,508358,0,0,0,29.42595271,37.68894022
BE35,2025,509771,0,0,0,0,29.42595271
BG31,1986,,0,,,,
BG31,1987,,0,,,,
BG31,1988,,0,,,,
BG31,1989,,0,,,,
BG31,1990,,0,,,,
BG31,1991,,0,,,,
BG31,1992,,0,,,,
BG31,1993,,0,,,,
BG31,1994,,0,,,,
BG31,1995,,0,,,,
BG31,1996,,0,,,,
BG31,1997,,0,,,,
BG31,1998,,0,,,,
BG31,1999,,0,,,,
BG31,2000,,0,,,,
BG31,2001,,0,,,,
BG31,2002,,0,,,,
BG31,2003,,0,,,,
BG31,2004,,0,,,,
BG31,2005,,0,,,,
BG31,2006,,0,,,,
BG31,2007,,6719796,,,,
BG31,2008,,10079695,,,,
BG31,2009,,13439593,,,,
BG31,2010,,29436742,,,,
BG31,2011,,12361145,,,,
BG31,2012,,40044932,,,,
BG31,2013,,49075076,,,,
BG31,2014,,40222688,,,,
BG31,2015,,71167384,,,,
BG31,2016,768967,60240048,78.33892482,,,
BG31,2017,753059,27291227,36.24048979,78.33892482,,
BG31,2018,736788,36546844,49.60293056,36.24048979,78.33892482,
BG31,2019,720754,51187515,71.01939774,49.60293056,36.24048979,78.33892482
BG31,2020,704576,34694625,49.241849,71.01939774,49.60293056,36.24048979
BG31,2021,696328,58557452,84.09463931,49.241849,71.01939774,49.60293056
BG31,2022,682036,49281502,72.25645274,84.09463931,49.241849,71.01939774
BG31,2023,671502,0,0,72.25645274,84.09463931,49.241849
BG31,2024,664024,0,0,0,72.25645274,84.09463931
BG31,2025,655430,0,0,0,0,72.25645274
BG32,1986,,0,,,,
BG32,1987,,0,,,,
BG32,1988,,0,,,,
BG32,1989,,0,,,,
BG32,1990,,0,,,,
BG32,1991,,0,,,,
BG32,1992,,0,,,,
BG32,1993,,0,,,,
BG32,1994,,0,,,,
BG32,1995,,0,,,,
BG32,1996,,0,,,,
BG32,1997,,0,,,,
BG32,1998,,0,,,,
BG32,1999,,0,,,,
BG32,2000,,0,,,,
BG32,2001,,0,,,,
BG32,2002,,0,,,,
BG32,2003,,0,,,,
BG32,2004,,0,,,,
BG32,2005,,0,,,,
BG32,2006,,0,,,,
BG32,2007,,7517496,,,,
BG32,2008,,11276244,,,,
BG32,2009,,15034993,,,,
BG32,2010,,37317340,,,,
BG32,2011,,13688808,,,,
BG32,2012,,48496348,,,,
BG32,2013,,54667812,,,,
BG32,2014,,48299364,,,,
BG32,2015,,74538136,,,,
BG32,2016,781422,61807330,79.09596863,,,
BG32,2017,765086,28709292,37.52426786,79.09596863,,
BG32,2018,748308,39301705,52.52076017,37.52426786,79.09596863,
BG32,2019,731277,54049099,73.91056877,52.52076017,37.52426786,79.09596863
BG32,2020,714075,37629042,52.69620418,73.91056877,52.52076017,37.52426786
BG32,2021,705241,62177379,88.16472525,52.69620418,73.91056877,52.52076017
BG32,2022,694972,54106857,77.8547294,88.16472525,52.69620418,73.91056877
BG32,2023,686334,0,0,77.8547294,88.16472525,52.69620418
BG32,2024,680359,0,0,0,77.8547294,88.16472525
BG32,2025,673331,0,0,0,0,77.8547294
BG33,1986,,0,,,,
BG33,1987,,0,,,,
BG33,1988,,0,,,,
BG33,1989,,0,,,,
BG33,1990,,0,,,,
BG33,1991,,0,,,,
BG33,1992,,0,,,,
BG33,1993,,0,,,,
BG33,1994,,0,,,,
BG33,1995,,0,,,,
BG33,1996,,0,,,,
BG33,1997,,0,,,,
BG33,1998,,0,,,,
BG33,1999,,0,,,,
BG33,2000,,0,,,,
BG33,2001,,0,,,,
BG33,2002,,0,,,,
BG33,2003,,0,,,,
BG33,2004,,0,,,,
BG33,2005,,0,,,,
BG33,2006,,0,,,,
BG33,2007,,7305110,,,,
BG33,2008,,10957666,,,,
BG33,2009,,14610221,,,,
BG33,2010,,35274532,,,,
BG33,2011,,12639699,,,,
BG33,2012,,46735120,,,,
BG33,2013,,58219844,,,,
BG33,2014,,43041472,,,,
BG33,2015,,69737152,,,,
BG33,2016,895980,71404225,79.69399429,,,
BG33,2017,881513,33672433,38.19845311,79.69399429,,
BG33,2018,866648,45883704,52.94387571,38.19845311,79.69399429,
BG33,2019,851079,63552705,74.67309733,52.94387571,38.19845311,79.69399429
BG33,2020,835432,46554435,55.7249842,74.67309733,52.94387571,38.19845311
BG33,2021,832326,76741460,92.20120482,55.7249842,74.67309733,52.94387571
BG33,2022,827640,68417019,82.66519139,92.20120482,55.7249842,74.67309733
BG33,2023,823884,0,0,82.66519139,92.20120482,55.7249842
BG33,2024,826134,0,0,0,82.66519139,92.20120482
BG33,2025,826742,0,0,0,0,82.66519139
BG34,1986,,0,,,,
BG34,1987,,0,,,,
BG34,1988,,0,,,,
BG34,1989,,0,,,,
BG34,1990,,0,,,,
BG34,1991,,0,,,,
BG34,1992,,0,,,,
BG34,1993,,0,,,,
BG34,1994,,0,,,,
BG34,1995,,0,,,,
BG34,1996,,0,,,,
BG34,1997,,0,,,,
BG34,1998,,0,,,,
BG34,1999,,0,,,,
BG34,2000,,0,,,,
BG34,2001,,0,,,,
BG34,2002,,0,,,,
BG34,2003,,0,,,,
BG34,2004,,0,,,,
BG34,2005,,0,,,,
BG34,2006,,0,,,,
BG34,2007,,9810534,,,,
BG34,2008,,14715802,,,,
BG34,2009,,19621068,,,,
BG34,2010,,56812880,,,,
BG34,2011,,37319400,,,,
BG34,2012,,54763996,,,,
BG34,2013,,60034948,,,,
BG34,2014,,66889656,,,,
BG34,2015,,88832872,,,,
BG34,2016,1017950,76334981,74.98892971,,,
BG34,2017,1004948,37483652,37.29909607,74.98892971,,
BG34,2018,991373,51208011,51.65362684,37.29909607,74.98892971,
BG34,2019,977482,72100243,73.76119765,51.65362684,37.29909607,74.98892971
BG34,2020,963654,50946120,52.86764752,73.76119765,51.65362684,37.29909607
BG34,2021,959331,84659680,88.24866496,52.86764752,73.76119765,51.65362684
BG34,2022,953641,75634105,79.31087799,88.24866496,52.86764752,73.76119765
BG34,2023,948410,0,0,79.31087799,88.24866496,52.86764752
BG34,2024,951167,0,0,0,79.31087799,88.24866496
BG34,2025,952383,0,0,0,0,79.31087799
BG41,1986,,0,,,,
BG41,1987,,0,,,,
BG41,1988,,0,,,,
BG41,1989,,0,,,,
BG41,1990,,0,,,,
BG41,1991,,0,,,,
BG41,1992,,0,,,,
BG41,1993,,0,,,,
BG41,1994,,0,,,,
BG41,1995,,0,,,,
BG41,1996,,0,,,,
BG41,1997,,0,,,,
BG41,1998,,0,,,,
BG41,1999,,0,,,,
BG41,2000,,0,,,,
BG41,2001,,0,,,,
BG41,2002,,0,,,,
BG41,2003,,0,,,,
BG41,2004,,0,,,,
BG41,2005,,0,,,,
BG41,2006,,0,,,,
BG41,2007,,19629940,,,,
BG41,2008,,29444910,,,,
BG41,2009,,39259880,,,,
BG41,2010,,115679328,,,,
BG41,2011,,70727120,,,,
BG41,2012,,116422032,,,,
BG41,2013,,122431112,,,,
BG41,2014,,141370224,,,,
BG41,2015,,174000976,,,,
BG41,2016,2080898,145114051,69.73626338,,,
BG41,2017,2069800,76009975,36.72334284,69.73626338,,
BG41,2018,2058448,107028949,51.9949734,36.72334284,69.73626338,
BG41,2019,2046676,146484099,71.57170896,51.9949734,36.72334284,69.73626338
BG41,2020,2034417,105684832,51.94846091,71.57170896,51.9949734,36.72334284
BG41,2021,2024977,172759984,85.31454135,51.94846091,71.57170896,51.9949734
BG41,2022,2018500,156967540,77.76444885,85.31454135,51.94846091,71.57170896
BG41,2023,2016554,0,0,77.76444885,85.31454135,51.94846091
BG41,2024,2019167,0,0,0,77.76444885,85.31454135
BG41,2025,2022982,0,0,0,0,77.76444885
BG42,1986,,0,,,,
BG42,1987,,0,,,,
BG42,1988,,0,,,,
BG42,1989,,0,,,,
BG42,1990,,0,,,,
BG42,1991,,0,,,,
BG42,1992,,0,,,,
BG42,1993,,0,,,,
BG42,1994,,0,,,,
BG42,1995,,0,,,,
BG42,1996,,0,,,,
BG42,1997,,0,,,,
BG42,1998,,0,,,,
BG42,1999,,0,,,,
BG42,2000,,0,,,,
BG42,2001,,0,,,,
BG42,2002,,0,,,,
BG42,2003,,0,,,,
BG42,2004,,0,,,,
BG42,2005,,0,,,,
BG42,2006,,0,,,,
BG42,2007,,13119769,,,,
BG42,2008,,19679654,,,,
BG42,2009,,26239538,,,,
BG42,2010,,74657888,,,,
BG42,2011,,35685700,,,,
BG42,2012,,83178144,,,,
BG42,2013,,91249512,,,,
BG42,2014,,87993328,,,,
BG42,2015,,117168000,,,,
BG42,2016,1393542,105861093,75.96548436,,,
BG42,2017,1375112,51056605,37.12905203,75.96548436,,
BG42,2018,1355853,70652723,52.10942705,37.12905203,75.96548436,
BG42,2019,1336909,97344641,72.81321391,52.10942705,37.12905203,75.96548436
BG42,2020,1317121,71293827,54.12853261,72.81321391,52.10942705,37.12905203
BG42,2021,1313914,117149441,89.1606612,54.12853261,72.81321391,52.10942705
BG42,2022,1305695,104337892,79.90985031,89.1606612,54.12853261,72.81321391
BG42,2023,1301026,0,0,79.90985031,89.1606612,54.12853261
BG42,2024,1304630,0,0,0,79.90985031,89.1606612
BG42,2025,1306492,0,0,0,0,79.90985031
CH01,1986,,0,,,,
CH01,1987,,0,,,,
CH01,1988,,0,,,,
CH01,1989,,0,,,,
CH01,1990,,0,,,,
CH01,1991,,0,,,,
CH01,1992,,0,,,,
CH01,1993,,0,,,,
CH01,1994,,0,,,,
CH01,1995,,0,,,,
CH01,1996,,0,,,,
CH01,1997,,0,,,,
CH01,1998,,0,,,,
CH01,1999,,0,,,,
CH01,2000,,0,,,,
CH01,2001,,0,,,,
CH01,2002,,0,,,,
CH01,2003,,0,,,,
CH01,2004,,0,,,,
CH01,2005,,0,,,,
CH01,2006,,0,,,,
CH01,2007,,0,,,,
CH01,2008,,0,,,,
CH01,2009,,0,,,,
CH01,2010,,0,,,,
CH01,2011,,0,,,,
CH01,2012,,0,,,,
CH01,2013,,0,,,,
CH01,2014,,0,,,,
CH01,2015,,0,,,,
CH01,2016,1593839,0,0,,,
CH01,2017,1613522,0,0,0,,
CH01,2018,1629841,0,0,0,0,
CH01,2019,1642580,0,0,0,0,0
CH01,2020,1654751,0,0,0,0,0
CH01,2021,1669608,0,0,0,0,0
CH01,2022,1685625,0,0,0,0,0
CH01,2023,1701827,0,0,0,0,0
CH01,2024,1736124,0,0,0,0,0
CH01,2025,1757496,0,0,0,0,0
CH02,1986,,0,,,,
CH02,1987,,0,,,,
CH02,1988,,0,,,,
CH02,1989,,0,,,,
CH02,1990,,0,,,,
CH02,1991,,0,,,,
CH02,1992,,0,,,,
CH02,1993,,0,,,,
CH02,1994,,0,,,,
CH02,1995,,0,,,,
CH02,1996,,0,,,,
CH02,1997,,0,,,,
CH02,1998,,0,,,,
CH02,1999,,0,,,,
CH02,2000,,0,,,,
CH02,2001,,0,,,,
CH02,2002,,0,,,,
CH02,2003,,0,,,,
CH02,2004,,0,,,,
CH02,2005,,0,,,,
CH02,2006,,0,,,,
CH02,2007,,0,,,,
CH02,2008,,0,,,,
CH02,2009,,0,,,,
CH02,2010,,0,,,,
CH02,2011,,0,,,,
CH02,2012,,0,,,,
CH02,2013,,0,,,,
CH02,2014,,0,,,,
CH02,2015,,0,,,,
CH02,2016,1842251,0,0,,,
CH02,2017,1859557,0,0,0,,
CH02,2018,1868886,0,0,0,0,
CH02,2019,1877154,0,0,0,0,0
CH02,2020,1886584,0,0,0,0,0
CH02,2021,1895693,0,0,0,0,0
CH02,2022,1907491,0,0,0,0,0
CH02,2023,1918746,0,0,0,0,0
CH02,2024,1944753,0,0,0,0,0
CH02,2025,1962040,0,0,0,0,0
CH03,1986,,0,,,,
CH03,1987,,0,,,,
CH03,1988,,0,,,,
CH03,1989,,0,,,,
CH03,1990,,0,,,,
CH03,1991,,0,,,,
CH03,1992,,0,,,,
CH03,1993,,0,,,,
CH03,1994,,0,,,,
CH03,1995,,0,,,,
CH03,1996,,0,,,,
CH03,1997,,0,,,,
CH03,1998,,0,,,,
CH03,1999,,0,,,,
CH03,2000,,0,,,,
CH03,2001,,0,,,,
CH03,2002,,0,,,,
CH03,2003,,0,,,,
CH03,2004,,0,,,,
CH03,2005,,0,,,,
CH03,2006,,0,,,,
CH03,2007,,0,,,,
CH03,2008,,0,,,,
CH03,2009,,0,,,,
CH03,2010,,0,,,,
CH03,2011,,0,,,,
CH03,2012,,0,,,,
CH03,2013,,0,,,,
CH03,2014,,0,,,,
CH03,2015,,0,,,,
CH03,2016,1128723,0,0,,,
CH03,2017,1142156,0,0,0,,
CH03,2018,1151919,0,0,0,0,
CH03,2019,1161105,0,0,0,0,0
CH03,2020,1171157,0,0,0,0,0
CH03,2021,1181776,0,0,0,0,0
CH03,2022,1191939,0,0,0,0,0
CH03,2023,1202435,0,0,0,0,0
CH03,2024,1225762,0,0,0,0,0
CH03,2025,1238515,0,0,0,0,0
CH04,1986,,0,,,,
CH04,1987,,0,,,,
CH04,1988,,0,,,,
CH04,1989,,0,,,,
CH04,1990,,0,,,,
CH04,1991,,0,,,,
CH04,1992,,0,,,,
CH04,1993,,0,,,,
CH04,1994,,0,,,,
CH04,1995,,0,,,,
CH04,1996,,0,,,,
CH04,1997,,0,,,,
CH04,1998,,0,,,,
CH04,1999,,0,,,,
CH04,2000,,0,,,,
CH04,2001,,0,,,,
CH04,2002,,0,,,,
CH04,2003,,0,,,,
CH04,2004,,0,,,,
CH04,2005,,0,,,,
CH04,2006,,0,,,,
CH04,2007,,0,,,,
CH04,2008,,0,,,,
CH04,2009,,0,,,,
CH04,2010,,0,,,,
CH04,2011,,0,,,,
CH04,2012,,0,,,,
CH04,2013,,0,,,,
CH04,2014,,0,,,,
CH04,2015,,0,,,,
CH04,2016,1466424,0,0,,,
CH04,2017,1487969,0,0,0,,
CH04,2018,1504346,0,0,0,0,
CH04,2019,1520968,0,0,0,0,0
CH04,2020,1539275,0,0,0,0,0
CH04,2021,1553423,0,0,0,0,0
CH04,2022,1564662,0,0,0,0,0
CH04,2023,1579967,0,0,0,0,0
CH04,2024,1605508,0,0,0,0,0
CH04,2025,1620020,0,0,0,0,0
CH05,1986,,0,,,,
CH05,1987,,0,,,,
CH05,1988,,0,,,,
CH05,1989,,0,,,,
CH05,1990,,0,,,,
CH05,1991,,0,,,,
CH05,1992,,0,,,,
CH05,1993,,0,,,,
CH05,1994,,0,,,,
CH05,1995,,0,,,,
CH05,1996,,0,,,,
CH05,1997,,0,,,,
CH05,1998,,0,,,,
CH05,1999,,0,,,,
CH05,2000,,0,,,,
CH05,2001,,0,,,,
CH05,2002,,0,,,,
CH05,2003,,0,,,,
CH05,2004,,0,,,,
CH05,2005,,0,,,,
CH05,2006,,0,,,,
CH05,2007,,0,,,,
CH05,2008,,0,,,,
CH05,2009,,0,,,,
CH05,2010,,0,,,,
CH05,2011,,0,,,,
CH05,2012,,0,,,,
CH05,2013,,0,,,,
CH05,2014,,0,,,,
CH05,2015,,0,,,,
CH05,2016,1153485,0,0,,,
CH05,2017,1162684,0,0,0,,
CH05,2018,1169358,0,0,0,0,
CH05,2019,1176321,0,0,0,0,0
CH05,2020,1183813,0,0,0,0,0
CH05,2021,1193069,0,0,0,0,0
CH05,2022,1203715,0,0,0,0,0
CH05,2023,1217015,0,0,0,0,0
CH05,2024,1237469,0,0,0,0,0
CH05,2025,1250159,0,0,0,0,0
CH06,1986,,0,,,,
CH06,1987,,0,,,,
CH06,1988,,0,,,,
CH06,1989,,0,,,,
CH06,1990,,0,,,,
CH06,1991,,0,,,,
CH06,1992,,0,,,,
CH06,1993,,0,,,,
CH06,1994,,0,,,,
CH06,1995,,0,,,,
CH06,1996,,0,,,,
CH06,1997,,0,,,,
CH06,1998,,0,,,,
CH06,1999,,0,,,,
CH06,2000,,0,,,,
CH06,2001,,0,,,,
CH06,2002,,0,,,,
CH06,2003,,0,,,,
CH06,2004,,0,,,,
CH06,2005,,0,,,,
CH06,2006,,0,,,,
CH06,2007,,0,,,,
CH06,2008,,0,,,,
CH06,2009,,0,,,,
CH06,2010,,0,,,,
CH06,2011,,0,,,,
CH06,2012,,0,,,,
CH06,2013,,0,,,,
CH06,2014,,0,,,,
CH06,2015,,0,,,,
CH06,2016,790458,0,0,,,
CH06,2017,799287,0,0,0,,
CH06,2018,806071,0,0,0,0,
CH06,2019,813056,0,0,0,0,0
CH06,2020,818962,0,0,0,0,0
CH06,2021,825745,0,0,0,0,0
CH06,2022,833178,0,0,0,0,0
CH06,2023,841372,0,0,0,0,0
CH06,2024,854922,0,0,0,0,0
CH06,2025,863896,0,0,0,0,0
CH07,1986,,0,,,,
CH07,1987,,0,,,,
CH07,1988,,0,,,,
CH07,1989,,0,,,,
CH07,1990,,0,,,,
CH07,1991,,0,,,,
CH07,1992,,0,,,,
CH07,1993,,0,,,,
CH07,1994,,0,,,,
CH07,1995,,0,,,,
CH07,1996,,0,,,,
CH07,1997,,0,,,,
CH07,1998,,0,,,,
CH07,1999,,0,,,,
CH07,2000,,0,,,,
CH07,2001,,0,,,,
CH07,2002,,0,,,,
CH07,2003,,0,,,,
CH07,2004,,0,,,,
CH07,2005,,0,,,,
CH07,2006,,0,,,,
CH07,2007,,0,,,,
CH07,2008,,0,,,,
CH07,2009,,0,,,,
CH07,2010,,0,,,,
CH07,2011,,0,,,,
CH07,2012,,0,,,,
CH07,2013,,0,,,,
CH07,2014,,0,,,,
CH07,2015,,0,,,,
CH07,2016,351946,0,0,,,
CH07,2017,354375,0,0,0,,
CH07,2018,353709,0,0,0,0,
CH07,2019,353343,0,0,0,0,0
CH07,2020,351491,0,0,0,0,0
CH07,2021,350986,0,0,0,0,0
CH07,2022,352181,0,0,0,0,0
CH07,2023,354023,0,0,0,0,0
CH07,2024,357720,0,0,0,0,0
CH07,2025,358903,0,0,0,0,0
CY00,1986,,0,,,,
CY00,1987,,0,,,,
CY00,1988,,0,,,,
CY00,1989,,0,,,,
CY00,1990,,0,,,,
CY00,1991,,0,,,,
CY00,1992,,0,,,,
CY00,1993,,0,,,,
CY00,1994,,0,,,,
CY00,1995,,0,,,,
CY00,1996,,0,,,,
CY00,1997,,0,,,,
CY00,1998,,0,,,,
CY00,1999,,0,,,,
CY00,2000,,0,,,,
CY00,2001,,0,,,,
CY00,2002,,0,,,,
CY00,2003,,0,,,,
CY00,2004,,2802280,,,,
CY00,2005,,1702619,,,,
CY00,2006,,5203674,,,,
CY00,2007,,11696854,,,,
CY00,2008,,18414407,,,,
CY00,2009,,40986383,,,,
CY00,2010,,22291904,,,,
CY00,2011,,22892332,,,,
CY00,2012,,19152924,,,,
CY00,2013,,75125312,,,,
CY00,2014,,54246240,,,,
CY00,2015,,18996140,,,,
CY00,2016,863764,0,0,,,
CY00,2017,869878,58326285,67.05110947,0,,
CY00,2018,878601,74822109,85.16050972,67.05110947,0,
CY00,2019,890194,30458819,34.21593383,85.16050972,67.05110947,0
CY00,2020,902429,6748941,7.478639317,34.21593383,85.16050972,67.05110947
CY00,2021,914476,75204901,82.23824463,7.478639317,34.21593383,85.16050972
CY00,2022,929764,47709188,51.31322357,82.23824463,7.478639317,34.21593383
CY00,2023,949084,0,0,51.31322357,82.23824463,7.478639317
CY00,2024,966365,0,0,0,51.31322357,82.23824463
CY00,2025,982966,0,0,0,0,51.31322357
CZ01,1986,,0,,,,
CZ01,1987,,0,,,,
CZ01,1988,,0,,,,
CZ01,1989,,0,,,,
CZ01,1990,,0,,,,
CZ01,1991,,0,,,,
CZ01,1992,,0,,,,
CZ01,1993,,0,,,,
CZ01,1994,,0,,,,
CZ01,1995,,0,,,,
CZ01,1996,,0,,,,
CZ01,1997,,0,,,,
CZ01,1998,,0,,,,
CZ01,1999,,0,,,,
CZ01,2000,,0,,,,
CZ01,2001,,0,,,,
CZ01,2002,,0,,,,
CZ01,2003,,0,,,,
CZ01,2004,,7440172,,,,
CZ01,2005,,4575011,,,,
CZ01,2006,,7528847,,,,
CZ01,2007,,28299473,,,,
CZ01,2008,,88496768,,,,
CZ01,2009,,81688111,,,,
CZ01,2010,,71185832,,,,
CZ01,2011,,120272280,,,,
CZ01,2012,,154781407,,,,
CZ01,2013,,65560901,,,,
CZ01,2014,,185990310,,,,
CZ01,2015,,347975800,,,,
CZ01,2016,1267449,130244011,102.7607509,,,
CZ01,2017,1280508,4198987,3.279157178,102.7607509,,
CZ01,2018,1294513,55786713,43.09474915,3.279157178,102.7607509,
CZ01,2019,1308632,39241339,29.98653479,43.09474915,3.279157178,102.7607509
CZ01,2020,1324277,70712399,53.39698492,29.98653479,43.09474915,3.279157178
CZ01,2021,1259413,89228063,70.84892962,53.39698492,29.98653479,43.09474915
CZ01,2022,1275406,58896848,46.17890146,70.84892962,53.39698492,29.98653479
CZ01,2023,1357326,0,0,46.17890146,70.84892962,53.39698492
CZ01,2024,1384732,0,0,0,46.17890146,70.84892962
CZ01,2025,1397880,0,0,0,0,46.17890146
