freq,na_item,unit,geo,time,obs_value
A,B1GQ,I15,EL52,2013,98.4
A,B1GQ,I15,EL52,2014,98.4
A,B1GQ,I15,EL52,2015,100
A,B1GQ,I15,EL52,2016,101.1
A,B1GQ,I15,EL52,2017,101.9
A,B1GQ,I15,EL52,2018,104.9
A,B1GQ,I15,EL52,2019,106.9
A,B1GQ,I15,EL52,2020,98.4
A,B1GQ,I15,EL52,2021,105.5
A,B1GQ,I15,EL52,2022,114
A,B1GQ,I15,EL52,2023,114.9
A,B1GQ,I15,EL53,2000,114
A,B1GQ,I15,EL53,2001,115.9
A,B1GQ,I15,EL53,2002,115.5
A,B1GQ,I15,EL53,2003,123.8
A,B1GQ,I15,EL53,2004,131.8
A,B1GQ,I15,EL53,2005,137.5
A,B1GQ,I15,EL53,2006,144
A,B1GQ,I15,EL53,2007,140.1
A,B1GQ,I15,EL53,2008,132.5
A,B1GQ,I15,EL53,2009,129.7
A,B1GQ,I15,EL53,2010,130.1
A,B1GQ,I15,EL53,2011,127.1
A,B1GQ,I15,EL53,2012,126.9
A,B1GQ,I15,EL53,2013,114.4
A,B1GQ,I15,EL53,2014,109.9
A,B1GQ,I15,EL53,2015,100
A,B1GQ,I15,EL53,2016,94
A,B1GQ,I15,EL53,2017,93.7
A,B1GQ,I15,EL53,2018,93.3
A,B1GQ,I15,EL53,2019,87.3
A,B1GQ,I15,EL53,2020,74.8
A,B1GQ,I15,EL53,2021,78.1
A,B1GQ,I15,EL53,2022,76.7
A,B1GQ,I15,EL53,2023,79.3
A,B1GQ,I15,EL54,2000,111.5
A,B1GQ,I15,EL54,2001,116.4
A,B1GQ,I15,EL54,2002,120.1
A,B1GQ,I15,EL54,2003,124.3
A,B1GQ,I15,EL54,2004,125.4
A,B1GQ,I15,EL54,2005,126.1
A,B1GQ,I15,EL54,2006,131.5
A,B1GQ,I15,EL54,2007,133.7
A,B1GQ,I15,EL54,2008,130.5
A,B1GQ,I15,EL54,2009,124.7
A,B1GQ,I15,EL54,2010,121.9
A,B1GQ,I15,EL54,2011,112.1
A,B1GQ,I15,EL54,2012,100.2
A,B1GQ,I15,EL54,2013,100
A,B1GQ,I15,EL54,2014,100.7
A,B1GQ,I15,EL54,2015,100
A,B1GQ,I15,EL54,2016,100.9
A,B1GQ,I15,EL54,2017,100.4
A,B1GQ,I15,EL54,2018,102.8
A,B1GQ,I15,EL54,2019,103.8
A,B1GQ,I15,EL54,2020,94.5
A,B1GQ,I15,EL54,2021,101.3
A,B1GQ,I15,EL54,2022,105.7
A,B1GQ,I15,EL54,2023,108.6
A,B1GQ,I15,EL6,2000,107.2
A,B1GQ,I15,EL6,2001,112.2
A,B1GQ,I15,EL6,2002,116.7
A,B1GQ,I15,EL6,2003,123.7
A,B1GQ,I15,EL6,2004,127.9
A,B1GQ,I15,EL6,2005,129.2
A,B1GQ,I15,EL6,2006,135.4
A,B1GQ,I15,EL6,2007,138
A,B1GQ,I15,EL6,2008,136.4
A,B1GQ,I15,EL6,2009,129.7
A,B1GQ,I15,EL6,2010,121.7
A,B1GQ,I15,EL6,2011,109.6
A,B1GQ,I15,EL6,2012,102.8
A,B1GQ,I15,EL6,2013,99.6
A,B1GQ,I15,EL6,2014,100.1
A,B1GQ,I15,EL6,2015,100
A,B1GQ,I15,EL6,2016,100.3
A,B1GQ,I15,EL6,2017,101.9
A,B1GQ,I15,EL6,2018,104.1
A,B1GQ,I15,EL6,2019,106
A,B1GQ,I15,EL6,2020,97
A,B1GQ,I15,EL6,2021,104.8
A,B1GQ,I15,EL6,2022,108.7
A,B1GQ,I15,EL6,2023,110.6
A,B1GQ,I15,EL61,2000,95.9
A,B1GQ,I15,EL61,2001,101.1
A,B1GQ,I15,EL61,2002,111.9
A,B1GQ,I15,EL61,2003,121.3
A,B1GQ,I15,EL61,2004,127
A,B1GQ,I15,EL61,2005,123.4
A,B1GQ,I15,EL61,2006,129.8
A,B1GQ,I15,EL61,2007,131.9
A,B1GQ,I15,EL61,2008,131.6
A,B1GQ,I15,EL61,2009,125.8
A,B1GQ,I15,EL61,2010,114.9
A,B1GQ,I15,EL61,2011,102.9
A,B1GQ,I15,EL61,2012,98.4
A,B1GQ,I15,EL61,2013,97.2
A,B1GQ,I15,EL61,2014,99
A,B1GQ,I15,EL61,2015,100
A,B1GQ,I15,EL61,2016,99
A,B1GQ,I15,EL61,2017,99.2
A,B1GQ,I15,EL61,2018,102.7
A,B1GQ,I15,EL61,2019,105.9
A,B1GQ,I15,EL61,2020,98
A,B1GQ,I15,EL61,2021,108.8
A,B1GQ,I15,EL61,2022,110.1
A,B1GQ,I15,EL61,2023,110.1
A,B1GQ,I15,EL62,2000,104.9
A,B1GQ,I15,EL62,2001,108.5
A,B1GQ,I15,EL62,2002,111.4
A,B1GQ,I15,EL62,2003,121.5
A,B1GQ,I15,EL62,2004,126.7
A,B1GQ,I15,EL62,2005,130.1
A,B1GQ,I15,EL62,2006,134.7
A,B1GQ,I15,EL62,2007,138.9
A,B1GQ,I15,EL62,2008,142.1
A,B1GQ,I15,EL62,2009,129.1
A,B1GQ,I15,EL62,2010,121
A,B1GQ,I15,EL62,2011,105.1
A,B1GQ,I15,EL62,2012,98.6
A,B1GQ,I15,EL62,2013,99.4
A,B1GQ,I15,EL62,2014,102
A,B1GQ,I15,EL62,2015,100
A,B1GQ,I15,EL62,2016,99.7
A,B1GQ,I15,EL62,2017,100.4
A,B1GQ,I15,EL62,2018,102.4
A,B1GQ,I15,EL62,2019,103.5
A,B1GQ,I15,EL62,2020,81.2
A,B1GQ,I15,EL62,2021,91.7
A,B1GQ,I15,EL62,2022,100.6
A,B1GQ,I15,EL62,2023,103.5
A,B1GQ,I15,EL63,2000,106.9
A,B1GQ,I15,EL63,2001,111.6
A,B1GQ,I15,EL63,2002,115.2
A,B1GQ,I15,EL63,2003,120.9
A,B1GQ,I15,EL63,2004,128.4
A,B1GQ,I15,EL63,2005,130.5
A,B1GQ,I15,EL63,2006,140.2
A,B1GQ,I15,EL63,2007,142.7
A,B1GQ,I15,EL63,2008,139
A,B1GQ,I15,EL63,2009,129.8
A,B1GQ,I15,EL63,2010,125.1
A,B1GQ,I15,EL63,2011,111.2
A,B1GQ,I15,EL63,2012,103.8
A,B1GQ,I15,EL63,2013,99.6
A,B1GQ,I15,EL63,2014,100.9
A,B1GQ,I15,EL63,2015,100
A,B1GQ,I15,EL63,2016,98.7
A,B1GQ,I15,EL63,2017,99.3
A,B1GQ,I15,EL63,2018,99.3
A,B1GQ,I15,EL63,2019,101.1
A,B1GQ,I15,EL63,2020,92.3
A,B1GQ,I15,EL63,2021,98.6
A,B1GQ,I15,EL63,2022,105.5
A,B1GQ,I15,EL63,2023,106.2
A,B1GQ,I15,EL64,2000,128.8
A,B1GQ,I15,EL64,2001,133.6
A,B1GQ,I15,EL64,2002,135
A,B1GQ,I15,EL64,2003,141.7
A,B1GQ,I15,EL64,2004,142.6
A,B1GQ,I15,EL64,2005,147.1
A,B1GQ,I15,EL64,2006,146.5
A,B1GQ,I15,EL64,2007,148.1
A,B1GQ,I15,EL64,2008,144.5
A,B1GQ,I15,EL64,2009,139.4
A,B1GQ,I15,EL64,2010,130.6
A,B1GQ,I15,EL64,2011,118.9
A,B1GQ,I15,EL64,2012,110
A,B1GQ,I15,EL64,2013,103.3
A,B1GQ,I15,EL64,2014,101.1
A,B1GQ,I15,EL64,2015,100
A,B1GQ,I15,EL64,2016,102.5
A,B1GQ,I15,EL64,2017,106.1
A,B1GQ,I15,EL64,2018,110.4
A,B1GQ,I15,EL64,2019,111.6
A,B1GQ,I15,EL64,2020,107.1
A,B1GQ,I15,EL64,2021,114.2
A,B1GQ,I15,EL64,2022,113.8
A,B1GQ,I15,EL64,2023,118.5
A,B1GQ,I15,EL65,2000,101.1
A,B1GQ,I15,EL65,2001,106.6
A,B1GQ,I15,EL65,2002,108.6
A,B1GQ,I15,EL65,2003,113.1
A,B1GQ,I15,EL65,2004,115
A,B1GQ,I15,EL65,2005,117.5
A,B1GQ,I15,EL65,2006,126.5
A,B1GQ,I15,EL65,2007,129.9
A,B1GQ,I15,EL65,2008,129.1
A,B1GQ,I15,EL65,2009,124.7
A,B1GQ,I15,EL65,2010,117.9
A,B1GQ,I15,EL65,2011,108.5
A,B1GQ,I15,EL65,2012,101.5
A,B1GQ,I15,EL65,2013,98.7
A,B1GQ,I15,EL65,2014,98.8
A,B1GQ,I15,EL65,2015,100
A,B1GQ,I15,EL65,2016,101.4
A,B1GQ,I15,EL65,2017,103.9
A,B1GQ,I15,EL65,2018,104.9
A,B1GQ,I15,EL65,2019,106.6
A,B1GQ,I15,EL65,2020,97
A,B1GQ,I15,EL65,2021,102.6
A,B1GQ,I15,EL65,2022,108.7
A,B1GQ,I15,EL65,2023,110.3
A,B1GQ,I15,ES,2000,81.1
A,B1GQ,I15,ES,2001,84.3
A,B1GQ,I15,ES,2002,86.6
A,B1GQ,I15,ES,2003,89.1
A,B1GQ,I15,ES,2004,91.9
A,B1GQ,I15,ES,2005,95.2
A,B1GQ,I15,ES,2006,99
A,B1GQ,I15,ES,2007,102.5
A,B1GQ,I15,ES,2008,103.3
A,B1GQ,I15,ES,2009,99.4
A,B1GQ,I15,ES,2010,99.5
A,B1GQ,I15,ES,2011,98.9
A,B1GQ,I15,ES,2012,96
A,B1GQ,I15,ES,2013,94.7
A,B1GQ,I15,ES,2014,96.1
A,B1GQ,I15,ES,2015,100
A,B1GQ,I15,ES,2016,102.9
A,B1GQ,I15,ES,2017,105.9
A,B1GQ,I15,ES,2018,108.4
A,B1GQ,I15,ES,2019,110.6
A,B1GQ,I15,ES,2020,98.5
A,B1GQ,I15,ES,2021,105
A,B1GQ,I15,ES,2022,111.5
A,B1GQ,I15,ES,2023,114.5
A,B1GQ,I15,ES1,2000,83.4
A,B1GQ,I15,ES1,2001,86.4
A,B1GQ,I15,ES1,2002,88.6
A,B1GQ,I15,ES1,2003,90.8
A,B1GQ,I15,ES1,2004,93.5
A,B1GQ,I15,ES1,2005,96.6
A,B1GQ,I15,ES1,2006,100.5
A,B1GQ,I15,ES1,2007,104.1
A,B1GQ,I15,ES1,2008,105.5
A,B1GQ,I15,ES1,2009,101.3
A,B1GQ,I15,ES1,2010,101.7
A,B1GQ,I15,ES1,2011,100.1
A,B1GQ,I15,ES1,2012,97.3
A,B1GQ,I15,ES1,2013,95.5
A,B1GQ,I15,ES1,2014,96.2
A,B1GQ,I15,ES1,2015,100
A,B1GQ,I15,ES1,2016,102.3
A,B1GQ,I15,ES1,2017,104.8
A,B1GQ,I15,ES1,2018,106.9
A,B1GQ,I15,ES1,2019,108.4
A,B1GQ,I15,ES1,2020,98.2
A,B1GQ,I15,ES1,2021,104.1
A,B1GQ,I15,ES1,2022,109.1
A,B1GQ,I15,ES1,2023,111.8
A,B1GQ,I15,ES11,2000,80
A,B1GQ,I15,ES11,2001,82.8
A,B1GQ,I15,ES11,2002,84.9
A,B1GQ,I15,ES11,2003,87.2
A,B1GQ,I15,ES11,2004,90.5
A,B1GQ,I15,ES11,2005,93.5
A,B1GQ,I15,ES11,2006,97.5
A,B1GQ,I15,ES11,2007,101.5
A,B1GQ,I15,ES11,2008,103.1
A,B1GQ,I15,ES11,2009,99.3
A,B1GQ,I15,ES11,2010,99.8
A,B1GQ,I15,ES11,2011,98.2
A,B1GQ,I15,ES11,2012,95.7
A,B1GQ,I15,ES11,2013,94.6
A,B1GQ,I15,ES11,2014,95.4
A,B1GQ,I15,ES11,2015,100
A,B1GQ,I15,ES11,2016,102.6
A,B1GQ,I15,ES11,2017,105.1
A,B1GQ,I15,ES11,2018,107.3
A,B1GQ,I15,ES11,2019,108.9
A,B1GQ,I15,ES11,2020,99.2
A,B1GQ,I15,ES11,2021,105.1
A,B1GQ,I15,ES11,2022,110.3
A,B1GQ,I15,ES11,2023,112.9
A,B1GQ,I15,ES12,2000,89.6
A,B1GQ,I15,ES12,2001,92.9
A,B1GQ,I15,ES12,2002,94.9
A,B1GQ,I15,ES12,2003,97.1
A,B1GQ,I15,ES12,2004,99.1
A,B1GQ,I15,ES12,2005,102
A,B1GQ,I15,ES12,2006,106.2
A,B1GQ,I15,ES12,2007,109.3
A,B1GQ,I15,ES12,2008,110.2
A,B1GQ,I15,ES12,2009,104.8
A,B1GQ,I15,ES12,2010,105.4
A,B1GQ,I15,ES12,2011,104.5
A,B1GQ,I15,ES12,2012,100.5
A,B1GQ,I15,ES12,2013,97.4
A,B1GQ,I15,ES12,2014,97.3
A,B1GQ,I15,ES12,2015,100
A,B1GQ,I15,ES12,2016,101.4
A,B1GQ,I15,ES12,2017,103.5
A,B1GQ,I15,ES12,2018,105.2
A,B1GQ,I15,ES12,2019,106.5
A,B1GQ,I15,ES12,2020,95.5
A,B1GQ,I15,ES12,2021,100.7
A,B1GQ,I15,ES12,2022,105.1
A,B1GQ,I15,ES12,2023,108
A,B1GQ,I15,ES13,2000,88.3
A,B1GQ,I15,ES13,2001,92.1
A,B1GQ,I15,ES13,2002,94.7
A,B1GQ,I15,ES13,2003,96.1
A,B1GQ,I15,ES13,2004,98.1
A,B1GQ,I15,ES13,2005,101.2
A,B1GQ,I15,ES13,2006,104.2
A,B1GQ,I15,ES13,2007,107.4
A,B1GQ,I15,ES13,2008,108.1
A,B1GQ,I15,ES13,2009,104.2
A,B1GQ,I15,ES13,2010,103.8
A,B1GQ,I15,ES13,2011,101.7
A,B1GQ,I15,ES13,2012,99.2
A,B1GQ,I15,ES13,2013,96.1
A,B1GQ,I15,ES13,2014,97.6
A,B1GQ,I15,ES13,2015,100
A,B1GQ,I15,ES13,2016,102.4
A,B1GQ,I15,ES13,2017,105.5
A,B1GQ,I15,ES13,2018,107.8
A,B1GQ,I15,ES13,2019,109.2
A,B1GQ,I15,ES13,2020,98.4
A,B1GQ,I15,ES13,2021,105.4
A,B1GQ,I15,ES13,2022,110.3
A,B1GQ,I15,ES13,2023,113.2
A,B1GQ,I15,ES2,2000,83.1
A,B1GQ,I15,ES2,2001,85.7
A,B1GQ,I15,ES2,2002,87.7
A,B1GQ,I15,ES2,2003,89.9
A,B1GQ,I15,ES2,2004,92.4
A,B1GQ,I15,ES2,2005,95.4
A,B1GQ,I15,ES2,2006,99.1
A,B1GQ,I15,ES2,2007,102.4
A,B1GQ,I15,ES2,2008,103.6
A,B1GQ,I15,ES2,2009,99.5
A,B1GQ,I15,ES2,2010,100.1
A,B1GQ,I15,ES2,2011,99.3
A,B1GQ,I15,ES2,2012,96.5
A,B1GQ,I15,ES2,2013,95.3
A,B1GQ,I15,ES2,2014,96.8
A,B1GQ,I15,ES2,2015,100
A,B1GQ,I15,ES2,2016,102.5
A,B1GQ,I15,ES2,2017,105.1
A,B1GQ,I15,ES2,2018,107.4
A,B1GQ,I15,ES2,2019,109
A,B1GQ,I15,ES2,2020,98.5
A,B1GQ,I15,ES2,2021,104.5
A,B1GQ,I15,ES2,2022,110.1
A,B1GQ,I15,ES2,2023,112.9
A,B1GQ,I15,ES21,2000,83.1
A,B1GQ,I15,ES21,2001,85.8
A,B1GQ,I15,ES21,2002,87.2
A,B1GQ,I15,ES21,2003,89
A,B1GQ,I15,ES21,2004,91.4
A,B1GQ,I15,ES21,2005,94.4
A,B1GQ,I15,ES21,2006,97.9
A,B1GQ,I15,ES21,2007,100.8
A,B1GQ,I15,ES21,2008,102.1
A,B1GQ,I15,ES21,2009,98.2
A,B1GQ,I15,ES21,2010,99
A,B1GQ,I15,ES21,2011,98.3
A,B1GQ,I15,ES21,2012,96.5
A,B1GQ,I15,ES21,2013,94.5
A,B1GQ,I15,ES21,2014,96.2
A,B1GQ,I15,ES21,2015,100
A,B1GQ,I15,ES21,2016,102.6
A,B1GQ,I15,ES21,2017,105.1
A,B1GQ,I15,ES21,2018,107.3
A,B1GQ,I15,ES21,2019,108.9
A,B1GQ,I15,ES21,2020,97.7
A,B1GQ,I15,ES21,2021,104
A,B1GQ,I15,ES21,2022,110.7
A,B1GQ,I15,ES21,2023,113.4
A,B1GQ,I15,ES22,2000,80.4
A,B1GQ,I15,ES22,2001,82.8
A,B1GQ,I15,ES22,2002,85.2
A,B1GQ,I15,ES22,2003,87.6
A,B1GQ,I15,ES22,2004,90.5
A,B1GQ,I15,ES22,2005,93.3
A,B1GQ,I15,ES22,2006,97
A,B1GQ,I15,ES22,2007,100.2
A,B1GQ,I15,ES22,2008,102.1
A,B1GQ,I15,ES22,2009,98
A,B1GQ,I15,ES22,2010,98.7
A,B1GQ,I15,ES22,2011,98.9
A,B1GQ,I15,ES22,2012,95.8
A,B1GQ,I15,ES22,2013,94.7
A,B1GQ,I15,ES22,2014,96.6
A,B1GQ,I15,ES22,2015,100
A,B1GQ,I15,ES22,2016,102.5
A,B1GQ,I15,ES22,2017,106.1
A,B1GQ,I15,ES22,2018,108.1
A,B1GQ,I15,ES22,2019,110.6
A,B1GQ,I15,ES22,2020,99.5
A,B1GQ,I15,ES22,2021,106.3
A,B1GQ,I15,ES22,2022,111.8
A,B1GQ,I15,ES22,2023,114.2
A,B1GQ,I15,ES23,2000,82.9
A,B1GQ,I15,ES23,2001,85
A,B1GQ,I15,ES23,2002,86.9
A,B1GQ,I15,ES23,2003,90.3
A,B1GQ,I15,ES23,2004,93.6
A,B1GQ,I15,ES23,2005,96.9
A,B1GQ,I15,ES23,2006,101.1
A,B1GQ,I15,ES23,2007,105
A,B1GQ,I15,ES23,2008,106.6
A,B1GQ,I15,ES23,2009,101.9
A,B1GQ,I15,ES23,2010,102.6
A,B1GQ,I15,ES23,2011,101.4
A,B1GQ,I15,ES23,2012,97.8
A,B1GQ,I15,ES23,2013,95.3
A,B1GQ,I15,ES23,2014,96.4
A,B1GQ,I15,ES23,2015,100
A,B1GQ,I15,ES23,2016,101.7
A,B1GQ,I15,ES23,2017,102.5
A,B1GQ,I15,ES23,2018,104.5
A,B1GQ,I15,ES23,2019,105.9
A,B1GQ,I15,ES23,2020,96.7
A,B1GQ,I15,ES23,2021,101.6
A,B1GQ,I15,ES23,2022,106.8
A,B1GQ,I15,ES23,2023,111.3
A,B1GQ,I15,ES24,2000,84.7
A,B1GQ,I15,ES24,2001,87.2
A,B1GQ,I15,ES24,2002,90.4
A,B1GQ,I15,ES24,2003,92.8
A,B1GQ,I15,ES24,2004,95.2
A,B1GQ,I15,ES24,2005,98.1
A,B1GQ,I15,ES24,2006,102
A,B1GQ,I15,ES24,2007,106.1
A,B1GQ,I15,ES24,2008,106.8
A,B1GQ,I15,ES24,2009,102.2
A,B1GQ,I15,ES24,2010,102.5
A,B1GQ,I15,ES24,2011,100.9
A,B1GQ,I15,ES24,2012,96.5
A,B1GQ,I15,ES24,2013,97
A,B1GQ,I15,ES24,2014,98.1
A,B1GQ,I15,ES24,2015,100
A,B1GQ,I15,ES24,2016,102.6
A,B1GQ,I15,ES24,2017,105.1
A,B1GQ,I15,ES24,2018,107.9
A,B1GQ,I15,ES24,2019,109
A,B1GQ,I15,ES24,2020,99.8
A,B1GQ,I15,ES24,2021,105.2
A,B1GQ,I15,ES24,2022,108.7
A,B1GQ,I15,ES24,2023,111.6
A,B1GQ,I15,ES3,2000,74.4
A,B1GQ,I15,ES3,2001,77.6
A,B1GQ,I15,ES3,2002,79.8
A,B1GQ,I15,ES3,2003,82.2
A,B1GQ,I15,ES3,2004,85.2
A,B1GQ,I15,ES3,2005,89
A,B1GQ,I15,ES3,2006,93.3
A,B1GQ,I15,ES3,2007,96.8
A,B1GQ,I15,ES3,2008,98.2
A,B1GQ,I15,ES3,2009,96
A,B1GQ,I15,ES3,2010,96.4
A,B1GQ,I15,ES3,2011,97.2
A,B1GQ,I15,ES3,2012,95.8
A,B1GQ,I15,ES3,2013,94.1
A,B1GQ,I15,ES3,2014,95.7
A,B1GQ,I15,ES3,2015,100
A,B1GQ,I15,ES3,2016,103.9
A,B1GQ,I15,ES3,2017,107.9
A,B1GQ,I15,ES3,2018,111.1
A,B1GQ,I15,ES3,2019,114.3
A,B1GQ,I15,ES3,2020,102.6
A,B1GQ,I15,ES3,2021,109.2
A,B1GQ,I15,ES3,2022,117.9
A,B1GQ,I15,ES3,2023,120.9
A,B1GQ,I15,ES30,2000,74.4
A,B1GQ,I15,ES30,2001,77.6
A,B1GQ,I15,ES30,2002,79.8
A,B1GQ,I15,ES30,2003,82.2
A,B1GQ,I15,ES30,2004,85.2
A,B1GQ,I15,ES30,2005,89
A,B1GQ,I15,ES30,2006,93.3
A,B1GQ,I15,ES30,2007,96.8
A,B1GQ,I15,ES30,2008,98.2
A,B1GQ,I15,ES30,2009,96
A,B1GQ,I15,ES30,2010,96.4
A,B1GQ,I15,ES30,2011,97.2
A,B1GQ,I15,ES30,2012,95.8
A,B1GQ,I15,ES30,2013,94.1
A,B1GQ,I15,ES30,2014,95.7
A,B1GQ,I15,ES30,2015,100
A,B1GQ,I15,ES30,2016,103.9
A,B1GQ,I15,ES30,2017,107.9
A,B1GQ,I15,ES30,2018,111.1
A,B1GQ,I15,ES30,2019,114.3
A,B1GQ,I15,ES30,2020,102.6
A,B1GQ,I15,ES30,2021,109.2
A,B1GQ,I15,ES30,2022,117.9
A,B1GQ,I15,ES30,2023,120.9
A,B1GQ,I15,ES4,2000,83.9
A,B1GQ,I15,ES4,2001,86.4
A,B1GQ,I15,ES4,2002,89.2
A,B1GQ,I15,ES4,2003,91.9
A,B1GQ,I15,ES4,2004,94.6
A,B1GQ,I15,ES4,2005,97.7
A,B1GQ,I15,ES4,2006,101.3
A,B1GQ,I15,ES4,2007,105.3
A,B1GQ,I15,ES4,2008,106.3
A,B1GQ,I15,ES4,2009,102.9
A,B1GQ,I15,ES4,2010,103.1
A,B1GQ,I15,ES4,2011,102.3
A,B1GQ,I15,ES4,2012,98.1
A,B1GQ,I15,ES4,2013,97
A,B1GQ,I15,ES4,2014,96.8
A,B1GQ,I15,ES4,2015,100
A,B1GQ,I15,ES4,2016,102.5
A,B1GQ,I15,ES4,2017,104.4
A,B1GQ,I15,ES4,2018,107.2
A,B1GQ,I15,ES4,2019,108.3
A,B1GQ,I15,ES4,2020,99.1
A,B1GQ,I15,ES4,2021,104.2
A,B1GQ,I15,ES4,2022,107.1
A,B1GQ,I15,ES4,2023,110.4
A,B1GQ,I15,ES41,2000,89.2
A,B1GQ,I15,ES41,2001,91
A,B1GQ,I15,ES41,2002,93.3
A,B1GQ,I15,ES41,2003,95.7
A,B1GQ,I15,ES41,2004,97.8
A,B1GQ,I15,ES41,2005,100.2
A,B1GQ,I15,ES41,2006,103.1
A,B1GQ,I15,ES41,2007,106.1
A,B1GQ,I15,ES41,2008,106.2
A,B1GQ,I15,ES41,2009,102.7
A,B1GQ,I15,ES41,2010,102.9
A,B1GQ,I15,ES41,2011,102.6
A,B1GQ,I15,ES41,2012,98.9
A,B1GQ,I15,ES41,2013,96.8
A,B1GQ,I15,ES41,2014,97.2
A,B1GQ,I15,ES41,2015,100
A,B1GQ,I15,ES41,2016,102.3
A,B1GQ,I15,ES41,2017,103.6
A,B1GQ,I15,ES41,2018,106.5
A,B1GQ,I15,ES41,2019,107.3
A,B1GQ,I15,ES41,2020,98
A,B1GQ,I15,ES41,2021,102.9
A,B1GQ,I15,ES41,2022,106.5
A,B1GQ,I15,ES41,2023,109.8
A,B1GQ,I15,ES42,2000,77.8
A,B1GQ,I15,ES42,2001,81
A,B1GQ,I15,ES42,2002,84.5
A,B1GQ,I15,ES42,2003,87.9
A,B1GQ,I15,ES42,2004,91.3
A,B1GQ,I15,ES42,2005,95.2
A,B1GQ,I15,ES42,2006,100.1
A,B1GQ,I15,ES42,2007,105.5
A,B1GQ,I15,ES42,2008,107.8
A,B1GQ,I15,ES42,2009,104.4
A,B1GQ,I15,ES42,2010,104.1
A,B1GQ,I15,ES42,2011,102.6
A,B1GQ,I15,ES42,2012,97.3
A,B1GQ,I15,ES42,2013,97.3
A,B1GQ,I15,ES42,2014,96
A,B1GQ,I15,ES42,2015,100
A,B1GQ,I15,ES42,2016,103.2
A,B1GQ,I15,ES42,2017,105.2
A,B1GQ,I15,ES42,2018,108.2
A,B1GQ,I15,ES42,2019,109.3
A,B1GQ,I15,ES42,2020,100.7
A,B1GQ,I15,ES42,2021,106.4
A,B1GQ,I15,ES42,2022,109.2
A,B1GQ,I15,ES42,2023,112.8
A,B1GQ,I15,ES43,2000,81.7
A,B1GQ,I15,ES43,2001,84.1
A,B1GQ,I15,ES43,2002,87
A,B1GQ,I15,ES43,2003,89.6
A,B1GQ,I15,ES43,2004,92.2
A,B1GQ,I15,ES43,2005,95.3
A,B1GQ,I15,ES43,2006,98.7
A,B1GQ,I15,ES43,2007,102.4
A,B1GQ,I15,ES43,2008,103.8
A,B1GQ,I15,ES43,2009,100.5
A,B1GQ,I15,ES43,2010,101.5
A,B1GQ,I15,ES43,2011,100.6
A,B1GQ,I15,ES43,2012,97.3
A,B1GQ,I15,ES43,2013,96.7
A,B1GQ,I15,ES43,2014,96.9
A,B1GQ,I15,ES43,2015,100
A,B1GQ,I15,ES43,2016,101.4
A,B1GQ,I15,ES43,2017,105.2
A,B1GQ,I15,ES43,2018,106.9
A,B1GQ,I15,ES43,2019,108.9
A,B1GQ,I15,ES43,2020,98.9
A,B1GQ,I15,ES43,2021,103.3
A,B1GQ,I15,ES43,2022,104.5
A,B1GQ,I15,ES43,2023,107.3
A,B1GQ,I15,ES5,2000,82
A,B1GQ,I15,ES5,2001,85.6
A,B1GQ,I15,ES5,2002,87.8
A,B1GQ,I15,ES5,2003,90.1
A,B1GQ,I15,ES5,2004,92.9
A,B1GQ,I15,ES5,2005,96.2
A,B1GQ,I15,ES5,2006,100
A,B1GQ,I15,ES5,2007,103.4
A,B1GQ,I15,ES5,2008,103.8
A,B1GQ,I15,ES5,2009,99.3
A,B1GQ,I15,ES5,2010,99.4
A,B1GQ,I15,ES5,2011,98
A,B1GQ,I15,ES5,2012,95
A,B1GQ,I15,ES5,2013,93.9
A,B1GQ,I15,ES5,2014,95.9
A,B1GQ,I15,ES5,2015,100
A,B1GQ,I15,ES5,2016,103
A,B1GQ,I15,ES5,2017,106.1
A,B1GQ,I15,ES5,2018,108.5
A,B1GQ,I15,ES5,2019,110.8
A,B1GQ,I15,ES5,2020,97
A,B1GQ,I15,ES5,2021,104.4
A,B1GQ,I15,ES5,2022,111.7
A,B1GQ,I15,ES5,2023,114.7
A,B1GQ,I15,ES51,2000,80.8
A,B1GQ,I15,ES51,2001,84.3
A,B1GQ,I15,ES51,2002,86.5
A,B1GQ,I15,ES51,2003,89
A,B1GQ,I15,ES51,2004,91.9
A,B1GQ,I15,ES51,2005,95.1
A,B1GQ,I15,ES51,2006,98.9
A,B1GQ,I15,ES51,2007,102.3
A,B1GQ,I15,ES51,2008,102.5
A,B1GQ,I15,ES51,2009,98.8
A,B1GQ,I15,ES51,2010,99.3
A,B1GQ,I15,ES51,2011,97.7
A,B1GQ,I15,ES51,2012,95
A,B1GQ,I15,ES51,2013,93.9
A,B1GQ,I15,ES51,2014,95.7
A,B1GQ,I15,ES51,2015,100
A,B1GQ,I15,ES51,2016,103.2
A,B1GQ,I15,ES51,2017,106
A,B1GQ,I15,ES51,2018,108.4
A,B1GQ,I15,ES51,2019,110.8
A,B1GQ,I15,ES51,2020,97.6
A,B1GQ,I15,ES51,2021,104.6
A,B1GQ,I15,ES51,2022,111.4
A,B1GQ,I15,ES51,2023,114.1
A,B1GQ,I15,ES52,2000,84.4
A,B1GQ,I15,ES52,2001,88.6
A,B1GQ,I15,ES52,2002,91.2
A,B1GQ,I15,ES52,2003,93.5
A,B1GQ,I15,ES52,2004,96.4
A,B1GQ,I15,ES52,2005,99.6
A,B1GQ,I15,ES52,2006,103.6
A,B1GQ,I15,ES52,2007,106.9
A,B1GQ,I15,ES52,2008,107.5
