freq,unit,geo,time,obs_value
A,PPS_EU27_2020_HAB,DEC0,2014,31300
A,PPS_EU27_2020_HAB,DEC0,2015,31700
A,PPS_EU27_2020_HAB,DEC0,2016,31700
A,PPS_EU27_2020_HAB,DEC0,2017,32700
A,PPS_EU27_2020_HAB,DEC0,2018,33300
A,PPS_EU27_2020_HAB,DEC0,2019,33500
A,PPS_EU27_2020_HAB,DEC0,2020,32200
A,PPS_EU27_2020_HAB,DEC0,2021,34200
A,PPS_EU27_2020_HAB,DEC0,2022,36100
A,PPS_EU27_2020_HAB,DEC0,2023,37800
A,PPS_EU27_2020_HAB,DED,2000,15100
A,PPS_EU27_2020_HAB,DED,2001,15900
A,PPS_EU27_2020_HAB,DED,2002,16800
A,PPS_EU27_2020_HAB,DED,2003,17600
A,PPS_EU27_2020_HAB,DED,2004,18600
A,PPS_EU27_2020_HAB,DED,2005,18800
A,PPS_EU27_2020_HAB,DED,2006,19800
A,PPS_EU27_2020_HAB,DED,2007,21000
A,PPS_EU27_2020_HAB,DED,2008,21400
A,PPS_EU27_2020_HAB,DED,2009,20600
A,PPS_EU27_2020_HAB,DED,2010,21900
A,PPS_EU27_2020_HAB,DED,2011,23100
A,PPS_EU27_2020_HAB,DED,2012,23500
A,PPS_EU27_2020_HAB,DED,2013,24000
A,PPS_EU27_2020_HAB,DED,2014,25200
A,PPS_EU27_2020_HAB,DED,2015,25800
A,PPS_EU27_2020_HAB,DED,2016,26500
A,PPS_EU27_2020_HAB,DED,2017,27500
A,PPS_EU27_2020_HAB,DED,2018,28300
A,PPS_EU27_2020_HAB,DED,2019,29300
A,PPS_EU27_2020_HAB,DED,2020,28800
A,PPS_EU27_2020_HAB,DED,2021,30400
A,PPS_EU27_2020_HAB,DED,2022,32800
A,PPS_EU27_2020_HAB,DED,2023,34600
A,PPS_EU27_2020_HAB,DED2,2000,15400
A,PPS_EU27_2020_HAB,DED2,2001,16400
A,PPS_EU27_2020_HAB,DED2,2002,17400
A,PPS_EU27_2020_HAB,DED2,2003,18400
A,PPS_EU27_2020_HAB,DED2,2004,19500
A,PPS_EU27_2020_HAB,DED2,2005,19600
A,PPS_EU27_2020_HAB,DED2,2006,20400
A,PPS_EU27_2020_HAB,DED2,2007,21600
A,PPS_EU27_2020_HAB,DED2,2008,21900
A,PPS_EU27_2020_HAB,DED2,2009,21100
A,PPS_EU27_2020_HAB,DED2,2010,22200
A,PPS_EU27_2020_HAB,DED2,2011,23200
A,PPS_EU27_2020_HAB,DED2,2012,23500
A,PPS_EU27_2020_HAB,DED2,2013,24100
A,PPS_EU27_2020_HAB,DED2,2014,25300
A,PPS_EU27_2020_HAB,DED2,2015,26300
A,PPS_EU27_2020_HAB,DED2,2016,26900
A,PPS_EU27_2020_HAB,DED2,2017,27900
A,PPS_EU27_2020_HAB,DED2,2018,28900
A,PPS_EU27_2020_HAB,DED2,2019,29900
A,PPS_EU27_2020_HAB,DED2,2020,29400
A,PPS_EU27_2020_HAB,DED2,2021,31000
A,PPS_EU27_2020_HAB,DED2,2022,33800
A,PPS_EU27_2020_HAB,DED2,2023,35600
A,PPS_EU27_2020_HAB,DED4,2000,14200
A,PPS_EU27_2020_HAB,DED4,2001,14800
A,PPS_EU27_2020_HAB,DED4,2002,15500
A,PPS_EU27_2020_HAB,DED4,2003,16200
A,PPS_EU27_2020_HAB,DED4,2004,17100
A,PPS_EU27_2020_HAB,DED4,2005,17400
A,PPS_EU27_2020_HAB,DED4,2006,18500
A,PPS_EU27_2020_HAB,DED4,2007,19700
A,PPS_EU27_2020_HAB,DED4,2008,20100
A,PPS_EU27_2020_HAB,DED4,2009,19100
A,PPS_EU27_2020_HAB,DED4,2010,20500
A,PPS_EU27_2020_HAB,DED4,2011,21800
A,PPS_EU27_2020_HAB,DED4,2012,22000
A,PPS_EU27_2020_HAB,DED4,2013,22200
A,PPS_EU27_2020_HAB,DED4,2014,23400
A,PPS_EU27_2020_HAB,DED4,2015,23900
A,PPS_EU27_2020_HAB,DED4,2016,24700
A,PPS_EU27_2020_HAB,DED4,2017,25700
A,PPS_EU27_2020_HAB,DED4,2018,26300
A,PPS_EU27_2020_HAB,DED4,2019,27200
A,PPS_EU27_2020_HAB,DED4,2020,26600
A,PPS_EU27_2020_HAB,DED4,2021,28200
A,PPS_EU27_2020_HAB,DED4,2022,30100
A,PPS_EU27_2020_HAB,DED4,2023,31800
A,PPS_EU27_2020_HAB,DED5,2000,16300
A,PPS_EU27_2020_HAB,DED5,2001,17100
A,PPS_EU27_2020_HAB,DED5,2002,17800
A,PPS_EU27_2020_HAB,DED5,2003,18600
A,PPS_EU27_2020_HAB,DED5,2004,19400
A,PPS_EU27_2020_HAB,DED5,2005,19500
A,PPS_EU27_2020_HAB,DED5,2006,20900
A,PPS_EU27_2020_HAB,DED5,2007,22000
A,PPS_EU27_2020_HAB,DED5,2008,22700
A,PPS_EU27_2020_HAB,DED5,2009,22100
A,PPS_EU27_2020_HAB,DED5,2010,23400
A,PPS_EU27_2020_HAB,DED5,2011,25000
A,PPS_EU27_2020_HAB,DED5,2012,25600
A,PPS_EU27_2020_HAB,DED5,2013,26300
A,PPS_EU27_2020_HAB,DED5,2014,27500
A,PPS_EU27_2020_HAB,DED5,2015,27700
A,PPS_EU27_2020_HAB,DED5,2016,28400
A,PPS_EU27_2020_HAB,DED5,2017,29500
A,PPS_EU27_2020_HAB,DED5,2018,30100
A,PPS_EU27_2020_HAB,DED5,2019,31400
A,PPS_EU27_2020_HAB,DED5,2020,30900
A,PPS_EU27_2020_HAB,DED5,2021,32700
A,PPS_EU27_2020_HAB,DED5,2022,34900
A,PPS_EU27_2020_HAB,DED5,2023,36700
A,PPS_EU27_2020_HAB,DEE,2000,14300
A,PPS_EU27_2020_HAB,DEE,2001,14900
A,PPS_EU27_2020_HAB,DEE,2002,15700
A,PPS_EU27_2020_HAB,DEE,2003,16300
A,PPS_EU27_2020_HAB,DEE,2004,17200
A,PPS_EU27_2020_HAB,DEE,2005,17400
A,PPS_EU27_2020_HAB,DEE,2006,18400
A,PPS_EU27_2020_HAB,DEE,2007,19600
A,PPS_EU27_2020_HAB,DEE,2008,20200
A,PPS_EU27_2020_HAB,DEE,2009,19300
A,PPS_EU27_2020_HAB,DEE,2010,20800
A,PPS_EU27_2020_HAB,DEE,2011,21500
A,PPS_EU27_2020_HAB,DEE,2012,22400
A,PPS_EU27_2020_HAB,DEE,2013,22800
A,PPS_EU27_2020_HAB,DEE,2014,23400
A,PPS_EU27_2020_HAB,DEE,2015,23700
A,PPS_EU27_2020_HAB,DEE,2016,24300
A,PPS_EU27_2020_HAB,DEE,2017,25200
A,PPS_EU27_2020_HAB,DEE,2018,25800
A,PPS_EU27_2020_HAB,DEE,2019,26900
A,PPS_EU27_2020_HAB,DEE,2020,26600
A,PPS_EU27_2020_HAB,DEE,2021,28300
A,PPS_EU27_2020_HAB,DEE,2022,31300
A,PPS_EU27_2020_HAB,DEE,2023,32600
A,PPS_EU27_2020_HAB,DEE0,2000,14300
A,PPS_EU27_2020_HAB,DEE0,2001,14900
A,PPS_EU27_2020_HAB,DEE0,2002,15700
A,PPS_EU27_2020_HAB,DEE0,2003,16300
A,PPS_EU27_2020_HAB,DEE0,2004,17200
A,PPS_EU27_2020_HAB,DEE0,2005,17400
A,PPS_EU27_2020_HAB,DEE0,2006,18400
A,PPS_EU27_2020_HAB,DEE0,2007,19600
A,PPS_EU27_2020_HAB,DEE0,2008,20200
A,PPS_EU27_2020_HAB,DEE0,2009,19300
A,PPS_EU27_2020_HAB,DEE0,2010,20800
A,PPS_EU27_2020_HAB,DEE0,2011,21500
A,PPS_EU27_2020_HAB,DEE0,2012,22400
A,PPS_EU27_2020_HAB,DEE0,2013,22800
A,PPS_EU27_2020_HAB,DEE0,2014,23400
A,PPS_EU27_2020_HAB,DEE0,2015,23700
A,PPS_EU27_2020_HAB,DEE0,2016,24300
A,PPS_EU27_2020_HAB,DEE0,2017,25200
A,PPS_EU27_2020_HAB,DEE0,2018,25800
A,PPS_EU27_2020_HAB,DEE0,2019,26900
A,PPS_EU27_2020_HAB,DEE0,2020,26600
A,PPS_EU27_2020_HAB,DEE0,2021,28300
A,PPS_EU27_2020_HAB,DEE0,2022,31300
A,PPS_EU27_2020_HAB,DEE0,2023,32600
A,PPS_EU27_2020_HAB,DEF,2000,20300
A,PPS_EU27_2020_HAB,DEF,2001,21100
A,PPS_EU27_2020_HAB,DEF,2002,20900
A,PPS_EU27_2020_HAB,DEF,2003,21500
A,PPS_EU27_2020_HAB,DEF,2004,22300
A,PPS_EU27_2020_HAB,DEF,2005,22500
A,PPS_EU27_2020_HAB,DEF,2006,23200
A,PPS_EU27_2020_HAB,DEF,2007,23900
A,PPS_EU27_2020_HAB,DEF,2008,24700
A,PPS_EU27_2020_HAB,DEF,2009,23700
A,PPS_EU27_2020_HAB,DEF,2010,24500
A,PPS_EU27_2020_HAB,DEF,2011,25600
A,PPS_EU27_2020_HAB,DEF,2012,26300
A,PPS_EU27_2020_HAB,DEF,2013,26500
A,PPS_EU27_2020_HAB,DEF,2014,27400
A,PPS_EU27_2020_HAB,DEF,2015,27500
A,PPS_EU27_2020_HAB,DEF,2016,28100
A,PPS_EU27_2020_HAB,DEF,2017,29600
A,PPS_EU27_2020_HAB,DEF,2018,30300
A,PPS_EU27_2020_HAB,DEF,2019,31500
A,PPS_EU27_2020_HAB,DEF,2020,31300
A,PPS_EU27_2020_HAB,DEF,2021,32800
A,PPS_EU27_2020_HAB,DEF,2022,35500
A,PPS_EU27_2020_HAB,DEF,2023,36500
A,PPS_EU27_2020_HAB,DEF0,2000,20300
A,PPS_EU27_2020_HAB,DEF0,2001,21100
A,PPS_EU27_2020_HAB,DEF0,2002,20900
A,PPS_EU27_2020_HAB,DEF0,2003,21500
A,PPS_EU27_2020_HAB,DEF0,2004,22300
A,PPS_EU27_2020_HAB,DEF0,2005,22500
A,PPS_EU27_2020_HAB,DEF0,2006,23200
A,PPS_EU27_2020_HAB,DEF0,2007,23900
A,PPS_EU27_2020_HAB,DEF0,2008,24700
A,PPS_EU27_2020_HAB,DEF0,2009,23700
A,PPS_EU27_2020_HAB,DEF0,2010,24500
A,PPS_EU27_2020_HAB,DEF0,2011,25600
A,PPS_EU27_2020_HAB,DEF0,2012,26300
A,PPS_EU27_2020_HAB,DEF0,2013,26500
A,PPS_EU27_2020_HAB,DEF0,2014,27400
A,PPS_EU27_2020_HAB,DEF0,2015,27500
A,PPS_EU27_2020_HAB,DEF0,2016,28100
A,PPS_EU27_2020_HAB,DEF0,2017,29600
A,PPS_EU27_2020_HAB,DEF0,2018,30300
A,PPS_EU27_2020_HAB,DEF0,2019,31500
A,PPS_EU27_2020_HAB,DEF0,2020,31300
A,PPS_EU27_2020_HAB,DEF0,2021,32800
A,PPS_EU27_2020_HAB,DEF0,2022,35500
A,PPS_EU27_2020_HAB,DEF0,2023,36500
A,PPS_EU27_2020_HAB,DEG,2000,14400
A,PPS_EU27_2020_HAB,DEG,2001,15000
A,PPS_EU27_2020_HAB,DEG,2002,15500
A,PPS_EU27_2020_HAB,DEG,2003,16300
A,PPS_EU27_2020_HAB,DEG,2004,17100
A,PPS_EU27_2020_HAB,DEG,2005,17300
A,PPS_EU27_2020_HAB,DEG,2006,18300
A,PPS_EU27_2020_HAB,DEG,2007,19400
A,PPS_EU27_2020_HAB,DEG,2008,19800
A,PPS_EU27_2020_HAB,DEG,2009,18900
A,PPS_EU27_2020_HAB,DEG,2010,20400
A,PPS_EU27_2020_HAB,DEG,2011,21900
A,PPS_EU27_2020_HAB,DEG,2012,22100
A,PPS_EU27_2020_HAB,DEG,2013,23000
A,PPS_EU27_2020_HAB,DEG,2014,24300
A,PPS_EU27_2020_HAB,DEG,2015,24500
A,PPS_EU27_2020_HAB,DEG,2016,25200
A,PPS_EU27_2020_HAB,DEG,2017,26200
A,PPS_EU27_2020_HAB,DEG,2018,26700
A,PPS_EU27_2020_HAB,DEG,2019,27500
A,PPS_EU27_2020_HAB,DEG,2020,27200
A,PPS_EU27_2020_HAB,DEG,2021,28600
A,PPS_EU27_2020_HAB,DEG,2022,30800
A,PPS_EU27_2020_HAB,DEG,2023,32500
A,PPS_EU27_2020_HAB,DEG0,2000,14400
A,PPS_EU27_2020_HAB,DEG0,2001,15000
A,PPS_EU27_2020_HAB,DEG0,2002,15500
A,PPS_EU27_2020_HAB,DEG0,2003,16300
A,PPS_EU27_2020_HAB,DEG0,2004,17100
A,PPS_EU27_2020_HAB,DEG0,2005,17300
A,PPS_EU27_2020_HAB,DEG0,2006,18300
A,PPS_EU27_2020_HAB,DEG0,2007,19400
A,PPS_EU27_2020_HAB,DEG0,2008,19800
A,PPS_EU27_2020_HAB,DEG0,2009,18900
A,PPS_EU27_2020_HAB,DEG0,2010,20400
A,PPS_EU27_2020_HAB,DEG0,2011,21900
A,PPS_EU27_2020_HAB,DEG0,2012,22100
A,PPS_EU27_2020_HAB,DEG0,2013,23000
A,PPS_EU27_2020_HAB,DEG0,2014,24300
A,PPS_EU27_2020_HAB,DEG0,2015,24500
A,PPS_EU27_2020_HAB,DEG0,2016,25200
A,PPS_EU27_2020_HAB,DEG0,2017,26200
A,PPS_EU27_2020_HAB,DEG0,2018,26700
A,PPS_EU27_2020_HAB,DEG0,2019,27500
A,PPS_EU27_2020_HAB,DEG0,2020,27200
A,PPS_EU27_2020_HAB,DEG0,2021,28600
A,PPS_EU27_2020_HAB,DEG0,2022,30800
A,PPS_EU27_2020_HAB,DEG0,2023,32500
A,PPS_EU27_2020_HAB,DK,2000,23800
A,PPS_EU27_2020_HAB,DK,2001,24400
A,PPS_EU27_2020_HAB,DK,2002,25100
A,PPS_EU27_2020_HAB,DK,2003,25400
A,PPS_EU27_2020_HAB,DK,2004,27000
