STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,isced11,International Standard Classification of Education (ISCED 2011),sex,Sex,age,Age class,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRF3,Lorraine,2024,,8.5,,d,definition differs (see metadata),,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRG0,Pays de la Loire,2013,,8.8,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRG0,Pays de la Loire,2014,,8.6,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRG0,Pays de la Loire,2015,,9.1,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRG0,Pays de la Loire,2016,,8.9,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRG0,Pays de la Loire,2017,,7.1,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRG0,Pays de la Loire,2018,,7.8,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRG0,Pays de la Loire,2019,,7.6,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRG0,Pays de la Loire,2020,,6.9,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRG0,Pays de la Loire,2021,,6.0,,bd,"break in time series, definition differs (see metadata)",,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRG0,Pays de la Loire,2022,,6.1,,d,definition differs (see metadata),,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRG0,Pays de la Loire,2023,,6.1,,d,definition differs (see metadata),,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRG0,Pays de la Loire,2024,,6.3,,d,definition differs (see metadata),,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRH0,Bretagne,2013,,8.0,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRH0,Bretagne,2014,,7.4,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRH0,Bretagne,2015,,7.8,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRH0,Bretagne,2016,,8.6,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRH0,Bretagne,2017,,7.3,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRH0,Bretagne,2018,,6.8,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRH0,Bretagne,2019,,6.9,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRH0,Bretagne,2020,,6.7,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRH0,Bretagne,2021,,5.8,,bd,"break in time series, definition differs (see metadata)",,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRH0,Bretagne,2022,,5.9,,d,definition differs (see metadata),,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRH0,Bretagne,2023,,5.4,,d,definition differs (see metadata),,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRH0,Bretagne,2024,,5.7,,d,definition differs (see metadata),,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRI1,Aquitaine,2013,,8.9,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRI1,Aquitaine,2014,,9.1,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRI1,Aquitaine,2015,,9.7,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRI1,Aquitaine,2016,,10.0,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRI1,Aquitaine,2017,,10.1,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRI1,Aquitaine,2018,,9.3,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRI1,Aquitaine,2019,,9.1,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRI1,Aquitaine,2020,,7.3,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRI1,Aquitaine,2021,,7.4,,bd,"break in time series, definition differs (see metadata)",,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRI1,Aquitaine,2022,,6.9,,d,definition differs (see metadata),,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRI1,Aquitaine,2023,,7.2,,d,definition differs (see metadata),,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRI1,Aquitaine,2024,,6.9,,d,definition differs (see metadata),,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRI2,Limousin,2013,,6.9,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRI2,Limousin,2014,,9.3,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRI2,Limousin,2015,,8.9,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRI2,Limousin,2016,,7.1,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRI2,Limousin,2017,,6.3,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRI2,Limousin,2018,,7.0,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRI2,Limousin,2019,,7.0,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRI2,Limousin,2020,,7.2,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRI2,Limousin,2021,,6.3,,bd,"break in time series, definition differs (see metadata)",,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRI2,Limousin,2022,,6.8,,d,definition differs (see metadata),,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRI2,Limousin,2023,,6.3,,d,definition differs (see metadata),,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRI2,Limousin,2024,,5.4,,d,definition differs (see metadata),,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRI3,Poitou-Charentes,2013,,9.9,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRI3,Poitou-Charentes,2014,,10.9,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRI3,Poitou-Charentes,2015,,9.8,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRI3,Poitou-Charentes,2016,,9.0,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRI3,Poitou-Charentes,2017,,9.1,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRI3,Poitou-Charentes,2018,,8.7,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRI3,Poitou-Charentes,2019,,8.1,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRI3,Poitou-Charentes,2020,,8.6,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRI3,Poitou-Charentes,2021,,8.6,,bd,"break in time series, definition differs (see metadata)",,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRI3,Poitou-Charentes,2022,,7.2,,d,definition differs (see metadata),,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRI3,Poitou-Charentes,2023,,7.3,,d,definition differs (see metadata),,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRI3,Poitou-Charentes,2024,,5.3,,d,definition differs (see metadata),,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRJ1,Languedoc-Roussillon,2013,,12.9,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRJ1,Languedoc-Roussillon,2014,,12.3,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRJ1,Languedoc-Roussillon,2015,,13.0,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRJ1,Languedoc-Roussillon,2016,,11.9,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRJ1,Languedoc-Roussillon,2017,,12.3,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRJ1,Languedoc-Roussillon,2018,,11.7,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRJ1,Languedoc-Roussillon,2019,,10.4,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRJ1,Languedoc-Roussillon,2020,,9.2,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRJ1,Languedoc-Roussillon,2021,,11.4,,bd,"break in time series, definition differs (see metadata)",,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRJ1,Languedoc-Roussillon,2022,,9.0,,d,definition differs (see metadata),,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRJ1,Languedoc-Roussillon,2023,,9.2,,d,definition differs (see metadata),,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRJ1,Languedoc-Roussillon,2024,,9.0,,d,definition differs (see metadata),,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRJ2,Midi-Pyrénées,2013,,8.6,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRJ2,Midi-Pyrénées,2014,,9.1,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRJ2,Midi-Pyrénées,2015,,8.6,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRJ2,Midi-Pyrénées,2016,,8.5,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRJ2,Midi-Pyrénées,2017,,7.2,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRJ2,Midi-Pyrénées,2018,,7.7,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRJ2,Midi-Pyrénées,2019,,6.7,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRJ2,Midi-Pyrénées,2020,,5.6,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRJ2,Midi-Pyrénées,2021,,6.1,,bd,"break in time series, definition differs (see metadata)",,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRJ2,Midi-Pyrénées,2022,,6.2,,d,definition differs (see metadata),,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRJ2,Midi-Pyrénées,2023,,6.1,,d,definition differs (see metadata),,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRJ2,Midi-Pyrénées,2024,,6.2,,d,definition differs (see metadata),,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRK1,Auvergne,2013,,8.9,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRK1,Auvergne,2014,,7.3,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRK1,Auvergne,2015,,8.6,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRK1,Auvergne,2016,,7.2,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRK1,Auvergne,2017,,8.4,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRK1,Auvergne,2018,,7.8,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRK1,Auvergne,2019,,5.6,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRK1,Auvergne,2020,,5.5,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRK1,Auvergne,2021,,7.0,,bd,"break in time series, definition differs (see metadata)",,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRK1,Auvergne,2022,,7.1,,d,definition differs (see metadata),,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRK1,Auvergne,2023,,7.1,,d,definition differs (see metadata),,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRK1,Auvergne,2024,,7.8,,d,definition differs (see metadata),,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRK2,Rhône-Alpes,2013,,8.4,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRK2,Rhône-Alpes,2014,,8.8,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRK2,Rhône-Alpes,2015,,9.1,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRK2,Rhône-Alpes,2016,,8.1,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRK2,Rhône-Alpes,2017,,7.3,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRK2,Rhône-Alpes,2018,,7.3,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRK2,Rhône-Alpes,2019,,7.0,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRK2,Rhône-Alpes,2020,,7.5,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRK2,Rhône-Alpes,2021,,7.2,,bd,"break in time series, definition differs (see metadata)",,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRK2,Rhône-Alpes,2022,,6.6,,d,definition differs (see metadata),,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRK2,Rhône-Alpes,2023,,6.5,,d,definition differs (see metadata),,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRK2,Rhône-Alpes,2024,,6.8,,d,definition differs (see metadata),,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRL0,Provence-Alpes-Côte d’Azur,2013,,10.9,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRL0,Provence-Alpes-Côte d’Azur,2014,,10.1,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRL0,Provence-Alpes-Côte d’Azur,2015,,11.0,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,FRL0,Provence-Alpes-Côte d’Azur,2016,,10.6,,,,,
