nuts2_id,country,year,population,erdf_eur,erdf_eur_pc,erdf_eur_pc_l1,erdf_eur_pc_l2,erdf_eur_pc_l3,gdp_mio_eur,gdp_eur,gdp_pc,log_gdp_pc,gdp_pc_growth,gdp_pc_pps,log_gdp_pc_pps,gdp_pc_pps_growth,gdp_volume_index,gdp_pc_real,log_gdp_pc_real,gdp_pc_real_growth,unemp_rate,emp_rate,tertiary_share_25_64,rd_gerd,gva,category_2014_2020
DE71,DE,1987,,0,,,,,,,,,,,,,,,,,,,,,,more_developed
DE71,DE,1988,,0,,,,,,,,,,,,,,,,,,,,,,more_developed
DE71,DE,1989,,0,,,,,,,,,,,,,,,,,,,,,,more_developed
DE71,DE,1990,,0,,,,,,,,,,,,,,,,,,,,,,more_developed
DE71,DE,1991,,997381,,,,,,,,,,,,,,,,,,,,,,more_developed
DE71,DE,1992,,3624140,,,,,,,,,,,,,,,,,,,,,,more_developed
DE71,DE,1993,,3741652,,,,,,,,,,,,,,,,,,,,,,more_developed
DE71,DE,1994,,8441708,,,,,,,,,,,,,,,,,,,,,,more_developed
DE71,DE,1995,,3483978,,,,,,,,,,,,,,,,,,,,,,more_developed
DE71,DE,1996,,8688671,,,,,,,,,,,,,,,,,,,,,,more_developed
DE71,DE,1997,,16682647,,,,,,,,,,,,,,,,,,,,,,more_developed
DE71,DE,1998,,4857838,,,,,,,,,,,,,,,,,,,,,,more_developed
DE71,DE,1999,,1860934,,,,,,,,,,,,,,,,,,,,,,more_developed
DE71,DE,2000,,9986439,,,,,,,,,,33300,10.41331268,,92.3,44643.32237,10.70646002,,,,,,,more_developed
DE71,DE,2001,,140961,,,,,,,,,,34900,10.46024211,4.692943222,94.8,45852.51312,10.73318529,2.672526775,,,,,,more_developed
DE71,DE,2002,,869741,,,,,,,,,,35100,10.46595641,0.5714301263,92.7,44836.79289,10.71078435,-2.240093669,,,,,,more_developed
DE71,DE,2003,,48775,,,,,,,,,,36800,10.51325312,4.72967147,92.8,44885.16052,10.71186252,0.107816722,,,,,,more_developed
DE71,DE,2004,,2154416,,,,,,,,,,38000,10.54534144,3.208831455,92.6,44788.42526,10.70970502,-0.215749814,,,,,,more_developed
DE71,DE,2005,,138789,,,,,,,,,,38400,10.55581274,1.047129987,92.9,44933.52815,10.71293952,0.3234504168,,,,,,more_developed
DE71,DE,2006,,13532,,,,,,,,,,39600,10.5865844,3.077165867,95.9,46384.55705,10.74472186,3.178233607,,,,,,more_developed
DE71,DE,2007,,1358655,,,,,,,,,,41200,10.62619354,3.96091381,98.3,47545.38016,10.76943991,2.471804526,,,,,,more_developed
DE71,DE,2008,,2037983,,,,,,,,,,41800,10.64065162,1.445808318,98.9,47835.58594,10.77552512,0.6085211476,,,,,,more_developed
DE71,DE,2009,,6644619,,,,,,,,,,39500,10.58405595,-5.659566762,91.9,44449.85185,10.70211691,-7.340820927,,,,,,more_developed
DE71,DE,2010,,13365939,,,,,,,,,,41100,10.6237634,3.97074496,94.6,45755.77786,10.73107335,2.89564467,,,,,,more_developed
DE71,DE,2011,,13025272,,,,,,,,,,42900,10.6666271,4.286370443,98.1,47448.6449,10.76740325,3.632989051,,,,,,more_developed
DE71,DE,2012,,4175966,,,,,,,,,,42400,10.65490364,-1.17234637,97.2,47013.33623,10.75818659,-0.9216655105,,,,,,more_developed
DE71,DE,2013,,10341617,,,,,,,,,,42800,10.66429338,0.938974035,97.9,47351.90964,10.76536243,0.717583807,4.3,74,32.5,3.09,,more_developed
DE71,DE,2014,,6746497,,,,,182514.07,1.8251407e+11,,,,44300,10.69873996,3.444657446,99.6,48174.15935,10.78257804,1.721561505,4.5,72.9,32,,99.9,more_developed
DE71,DE,2015,,6839596,,,,,187006.04,1.8700604e+11,,,,44400,10.70099475,0.2254792387,100,48367.62987,10.78658606,0.4008021398,4.1,73.8,32.3,3.16,100,more_developed
DE71,DE,2016,3922369,2341476,0.5969545446,,,,194648.3,1.946483e+11,49625.18825,10.81225381,,45600,10.727663,2.666824708,102.6,49625.18825,10.81225381,2.566774675,4,74.1,33.3,,102.6,more_developed
DE71,DE,2017,3951234,13146954,3.327303318,0.5969545446,,,201150.69,2.0115069e+11,50908.3213,10.83778167,2.552786108,46800,10.75363848,2.59754864,104.9,50737.64373,10.83442339,2.216958267,3.5,74.9,34.4,3.26,105,more_developed
DE71,DE,2018,3978050,21702894,5.455661442,3.327303318,0.5969545446,,205595.07,2.0559507e+11,51682.37453,10.85287208,1.509041173,47500,10.76848499,1.484650812,105.5,51027.84951,10.84012683,0.5703437514,3.1,75.3,33.9,,105.6,more_developed
